,date,time,temp,hum,wind,condition
51,3/42022,5:00 AM,55,100,3,Fair
52,3/42022,6:00 AM,55,100,6,Fair
53,3/42022,7:00 AM,54,100,6,Fair
54,3/42022,8:00 AM,54,100,7,Partly Cloudy
55,3/42022,9:00 AM,59,100,7,Partly Cloudy
56,3/42022,10:00 AM,64,94,8,Mostly Cloudy
57,3/42022,11:00 AM,66,88,10,Mostly Cloudy
58,3/42022,12:00 PM,70,68,15,Partly Cloudy
59,3/42022,1:00 PM,72,57,15,Partly Cloudy
60,3/42022,2:00 PM,72,57,20,Partly Cloudy
61,3/42022,3:00 PM,73,53,20,Partly Cloudy
62,3/42022,4:00 PM,73,47,21,Fair / Windy
63,3/42022,5:00 PM,73,47,21,Fair / Windy
64,3/42022,6:00 PM,70,60,22,Fair / Windy
65,3/42022,7:00 PM,68,73,22,Fair / Windy
66,3/42022,8:00 PM,66,94,22,Partly Cloudy / Windy
67,3/42022,9:00 PM,66,100,17,Mostly Cloudy
68,3/42022,10:00 PM,64,100,21,Cloudy / Windy
69,3/42022,11:00 PM,64,100,26,Partly Cloudy / Windy
70,3/42022,12:00 AM,64,100,21,Partly Cloudy / Windy
71,4/42022,1:00 AM,64,100,26,Partly Cloudy / Windy
72,4/42022,1:20 AM,64,100,25,Partly Cloudy / Windy
73,4/42022,1:32 AM,64,100,25,Light Rain / Windy
74,4/42022,2:00 AM,63,100,25,Light Rain / Windy
75,4/42022,3:00 AM,63,100,18,Partly Cloudy
76,4/42022,4:00 AM,63,100,20,Partly Cloudy
77,4/42022,5:00 AM,61,100,22,Fair / Windy
78,4/42022,6:00 AM,63,100,21,Partly Cloudy / Windy
79,4/42022,7:00 AM,63,100,15,Mostly Cloudy
80,4/42022,8:00 AM,63,100,14,Mostly Cloudy
81,4/42022,9:00 AM,63,100,15,Mostly Cloudy
82,4/42022,10:00 AM,63,100,18,Partly Cloudy
83,4/42022,11:00 AM,66,83,20,Partly Cloudy
84,4/42022,12:00 PM,68,73,17,Partly Cloudy
85,4/42022,1:00 PM,70,56,16,Partly Cloudy
86,4/42022,1:18 PM,70,56,17,Partly Cloudy
87,4/42022,2:00 PM,70,60,14,Partly Cloudy
88,4/42022,3:00 PM,70,56,20,Mostly Cloudy
89,4/42022,4:00 PM,70,56,16,Partly Cloudy
90,4/42022,5:00 PM,72,53,15,Partly Cloudy
91,4/42022,6:00 PM,70,53,16,Partly Cloudy
92,4/42022,7:00 PM,68,56,18,Partly Cloudy
93,4/42022,8:00 PM,64,68,15,Partly Cloudy
94,4/42022,9:00 PM,64,64,13,Partly Cloudy
95,5/42022,1:00 AM,61,77,10,Partly Cloudy
96,5/42022,2:00 AM,59,77,7,Partly Cloudy
97,5/42022,3:00 AM,59,77,14,Partly Cloudy
98,5/42022,4:00 AM,59,63,10,Partly Cloudy
99,5/42022,5:00 AM,59,48,10,Partly Cloudy
100,5/42022,6:00 AM,57,59,6,Partly Cloudy
101,5/42022,7:00 AM,57,67,6,Mostly Cloudy
102,5/42022,8:00 AM,55,77,5,Partly Cloudy
103,5/42022,9:00 AM,59,55,7,Partly Cloudy
104,5/42022,10:00 AM,63,55,10,Partly Cloudy
105,5/42022,11:00 AM,66,40,15,Partly Cloudy
106,5/42022,12:00 PM,66,40,15,Partly Cloudy
107,5/42022,1:00 PM,68,35,16,Partly Cloudy
108,5/42022,2:00 PM,68,37,14,Partly Cloudy
109,5/42022,3:00 PM,70,38,17,Partly Cloudy
110,5/42022,4:00 PM,70,31,17,Partly Cloudy
111,5/42022,5:00 PM,70,35,18,Partly Cloudy
112,5/42022,6:00 PM,68,37,16,Partly Cloudy
113,5/42022,7:00 PM,68,35,17,Partly Cloudy
114,5/42022,8:00 PM,64,42,17,Partly Cloudy
115,5/42022,9:00 PM,63,52,14,Fair
116,5/42022,10:00 PM,61,59,10,Fair
117,5/42022,11:00 PM,61,59,10,Fair
118,5/42022,12:00 AM,59,72,12,Fair
119,6/42022,1:00 AM,59,77,7,Fair
120,6/42022,2:00 AM,57,82,6,Fair
121,6/42022,3:00 AM,55,88,5,Partly Cloudy
122,6/42022,4:00 AM,57,77,6,Mostly Cloudy
123,6/42022,5:00 AM,57,59,6,Mostly Cloudy
124,6/42022,6:00 AM,54,67,7,Fair
125,6/42022,7:00 AM,54,67,6,Fair
126,6/42022,8:00 AM,54,72,7,Fair
127,6/42022,9:00 AM,59,59,3,Fair
128,6/42022,10:00 AM,63,55,9,Mostly Cloudy
129,6/42022,11:00 AM,64,52,13,Mostly Cloudy
130,6/42022,12:00 PM,68,40,16,Mostly Cloudy
131,6/42022,1:00 PM,70,35,15,Partly Cloudy
132,6/42022,2:00 PM,70,40,17,Partly Cloudy
133,6/42022,3:00 PM,72,35,18,Partly Cloudy
134,6/42022,4:00 PM,72,31,20,Fair
135,6/42022,5:00 PM,70,33,21,Fair / Windy
136,6/42022,6:00 PM,70,35,21,Fair / Windy
137,6/42022,7:00 PM,68,37,22,Fair / Windy
138,6/42022,8:00 PM,0,0,21,Fair / Windy
139,6/42022,9:00 PM,63,55,16,Fair
140,6/42022,10:00 PM,61,63,14,Fair
141,6/42022,11:00 PM,61,63,13,Fair
142,6/42022,12:00 AM,59,72,13,Fair
143,7/42022,1:00 AM,59,72,12,Fair
144,7/42022,2:00 AM,57,77,9,Fair
145,7/42022,3:00 AM,57,82,7,Fair
146,7/42022,4:00 AM,57,88,7,Partly Cloudy
147,7/42022,5:00 AM,57,88,7,Partly Cloudy
148,7/42022,6:00 AM,55,100,7,Fair
149,7/42022,7:00 AM,55,94,7,Partly Cloudy
150,7/42022,8:00 AM,55,94,8,Partly Cloudy
151,7/42022,9:00 AM,59,82,9,Partly Cloudy
152,7/42022,10:00 AM,64,59,14,Partly Cloudy
153,7/42022,11:00 AM,66,46,13,Mostly Cloudy
154,7/42022,12:00 PM,68,52,17,Mostly Cloudy
155,7/42022,1:00 PM,68,52,18,Mostly Cloudy
156,7/42022,2:00 PM,70,40,15,Partly Cloudy
157,7/42022,3:00 PM,73,38,16,Fair
158,7/42022,4:00 PM,73,41,20,Fair
159,7/42022,5:00 PM,72,46,22,Fair / Windy
160,7/42022,6:00 PM,72,46,21,Fair / Windy
161,7/42022,7:00 PM,68,49,21,Fair / Windy
162,7/42022,8:00 PM,64,52,21,Fair / Windy
163,7/42022,9:00 PM,63,55,17,Fair
164,7/42022,10:00 PM,61,72,16,Fair
165,7/42022,11:00 PM,61,72,13,Fair
166,7/42022,12:00 AM,59,82,10,Fair
167,8/42022,1:00 AM,59,88,9,Partly Cloudy
168,8/42022,2:00 AM,59,94,8,Partly Cloudy
169,8/42022,3:00 AM,59,100,8,Partly Cloudy
170,8/42022,4:00 AM,57,100,8,Partly Cloudy
171,8/42022,5:00 AM,57,100,8,Partly Cloudy
172,8/42022,6:00 AM,57,100,7,Partly Cloudy
173,8/42022,7:00 AM,57,100,10,Partly Cloudy
174,8/42022,8:00 AM,57,100,10,Mostly Cloudy
175,8/42022,9:00 AM,63,88,14,Mostly Cloudy
176,8/42022,10:00 AM,66,78,22,Mostly Cloudy / Windy
177,8/42022,11:00 AM,68,68,20,Mostly Cloudy
178,8/42022,12:00 PM,70,56,18,Partly Cloudy
179,8/42022,1:00 PM,72,53,21,Partly Cloudy / Windy
180,8/42022,2:00 PM,75,44,21,Fair / Windy
181,8/42022,3:00 PM,75,47,21,Fair / Windy
182,8/42022,4:00 PM,75,44,22,Fair / Windy
183,8/42022,5:00 PM,75,44,20,Fair
184,8/42022,6:00 PM,73,50,21,Fair / Windy
185,8/42022,7:00 PM,70,60,22,Fair / Windy
186,8/42022,8:00 PM,66,73,21,Fair / Windy
187,8/42022,9:00 PM,64,77,20,Fair
188,8/42022,10:00 PM,63,88,17,Partly Cloudy
189,8/42022,11:00 PM,63,88,21,Partly Cloudy / Windy
190,8/42022,12:00 AM,63,88,16,Mostly Cloudy
191,9/42022,1:00 AM,63,82,17,Mostly Cloudy
192,9/42022,2:00 AM,63,82,17,Mostly Cloudy
193,9/42022,3:00 AM,63,82,20,Mostly Cloudy
194,9/42022,4:00 AM,63,88,15,Mostly Cloudy
195,9/42022,5:00 AM,63,88,15,Mostly Cloudy
196,9/42022,6:00 AM,63,88,15,Mostly Cloudy
197,9/42022,7:00 AM,61,100,13,Partly Cloudy
198,9/42022,8:00 AM,61,100,13,Mostly Cloudy
199,9/42022,9:00 AM,63,94,16,Mostly Cloudy
200,9/42022,10:00 AM,66,83,18,Partly Cloudy
201,9/42022,11:00 AM,68,78,17,Fair
202,9/42022,12:00 PM,72,60,17,Fair
203,9/42022,1:00 PM,75,50,15,Fair
204,9/42022,2:00 PM,79,42,14,Fair
205,9/42022,3:00 PM,82,32,8,Fair
206,9/42022,4:00 PM,81,42,9,Fair
207,9/42022,5:00 PM,77,50,21,Fair / Windy
208,9/42022,6:00 PM,73,61,21,Fair / Windy
209,9/42022,7:00 PM,72,64,16,Fair
210,9/42022,8:00 PM,66,83,18,Fair
211,9/42022,9:00 PM,63,94,16,Fair
212,9/42022,10:00 PM,63,94,14,Fair
213,9/42022,11:00 PM,63,100,15,Partly Cloudy
214,9/42022,12:00 AM,63,94,15,Mostly Cloudy
215,10/42022,1:00 AM,61,100,13,Partly Cloudy
216,10/42022,2:00 AM,61,100,12,Fair
217,10/42022,3:00 AM,61,100,14,Mostly Cloudy
218,10/42022,4:00 AM,63,100,12,Cloudy
219,10/42022,5:00 AM,61,100,10,Cloudy
220,10/42022,6:00 AM,59,100,7,Cloudy
221,10/42022,7:00 AM,57,100,5,Partly Cloudy
222,10/42022,8:00 AM,57,100,5,Fair
223,10/42022,9:00 AM,61,100,2,Fair
224,10/42022,10:00 AM,63,94,5,Partly Cloudy
225,10/42022,11:00 AM,66,83,6,Fair
226,10/42022,12:00 PM,70,78,9,Fair
227,10/42022,1:00 PM,72,64,9,Fair
228,10/42022,2:00 PM,72,60,14,Fair
229,10/42022,3:00 PM,73,57,12,Fair
230,10/42022,4:00 PM,72,60,14,Fair
231,10/42022,6:00 PM,70,60,14,Partly Cloudy
232,10/42022,7:00 PM,68,68,16,Partly Cloudy
233,10/42022,8:00 PM,66,83,13,Partly Cloudy
234,10/42022,9:00 PM,64,88,7,Fair
235,10/42022,10:00 PM,63,100,8,Fair
236,10/42022,11:00 PM,61,94,8,Fair
237,10/42022,12:00 AM,61,94,7,Fair
238,11/42022,1:00 AM,61,94,9,Partly Cloudy
239,11/42022,2:00 AM,61,94,7,Partly Cloudy
240,11/42022,3:00 AM,61,94,8,Partly Cloudy
241,11/42022,4:00 AM,61,94,8,Partly Cloudy
242,11/42022,5:00 AM,61,94,9,Partly Cloudy
243,11/42022,6:00 AM,61,94,9,Mostly Cloudy
244,11/42022,7:00 AM,61,94,7,Mostly Cloudy
245,11/42022,8:00 AM,61,94,9,Mostly Cloudy
246,11/42022,9:00 AM,64,83,12,Mostly Cloudy
247,11/42022,10:00 AM,66,78,12,Mostly Cloudy
248,11/42022,11:00 AM,68,68,12,Mostly Cloudy
249,11/42022,12:00 PM,72,57,12,Partly Cloudy
250,11/42022,1:00 PM,73,50,10,Partly Cloudy
251,11/42022,2:00 PM,77,44,13,Partly Cloudy
252,11/42022,3:00 PM,77,44,18,Fair
253,11/42022,4:00 PM,77,41,16,Fair
254,11/42022,5:00 PM,75,50,20,Fair
255,11/42022,6:00 PM,73,53,18,Fair
256,11/42022,7:00 PM,70,64,15,Fair
257,11/42022,8:00 PM,68,78,14,Fair
258,11/42022,9:00 PM,66,88,10,Fair
259,11/42022,10:00 PM,64,100,8,Fair
260,11/42022,11:00 PM,64,100,7,Fair
261,11/42022,12:00 AM,63,100,6,Fair
262,12/42022,1:00 AM,63,100,8,Fair
263,12/42022,2:00 AM,63,100,8,Fair
264,12/42022,3:00 AM,63,100,10,Partly Cloudy
265,12/42022,4:00 AM,61,100,7,Partly Cloudy
266,12/42022,5:00 AM,61,100,8,Partly Cloudy
267,12/42022,6:00 AM,61,100,7,Partly Cloudy
268,12/42022,7:00 AM,59,100,8,Partly Cloudy
269,12/42022,8:00 AM,61,100,8,Mostly Cloudy
270,12/42022,9:00 AM,63,100,10,Mostly Cloudy
271,12/42022,10:00 AM,66,88,16,Mostly Cloudy
272,12/42022,11:00 AM,70,73,20,Mostly Cloudy
273,12/42022,12:00 PM,72,50,17,Partly Cloudy
274,12/42022,1:00 PM,73,50,17,Fair
275,12/42022,2:00 PM,73,50,21,Fair / Windy
276,12/42022,3:00 PM,73,50,22,Fair / Windy
277,12/42022,4:00 PM,75,47,23,Fair / Windy
278,12/42022,5:00 PM,73,44,21,Fair / Windy
279,12/42022,6:00 PM,73,41,22,Fair / Windy
280,12/42022,7:00 PM,72,41,12,Fair
281,12/42022,8:00 PM,68,60,20,Fair
282,12/42022,9:00 PM,64,77,20,Fair
283,12/42022,10:00 PM,64,83,16,Fair
284,12/42022,11:00 PM,63,94,14,Fair
285,12/42022,12:00 AM,63,100,13,Fair
286,13/42022,1:00 AM,61,100,13,Fair
287,13/42022,2:00 AM,63,100,13,Mostly Cloudy
288,13/42022,3:00 AM,61,100,13,Fair
289,13/42022,4:00 AM,61,100,12,Fair
290,13/42022,5:00 AM,61,100,10,Mostly Cloudy
291,13/42022,6:00 AM,61,100,10,Mostly Cloudy
292,13/42022,7:00 AM,61,100,9,Mostly Cloudy
293,13/42022,8:00 AM,59,100,9,Mostly Cloudy
294,13/42022,9:00 AM,63,100,12,Partly Cloudy
295,13/42022,10:00 AM,66,83,22,Partly Cloudy / Windy
296,13/42022,11:00 AM,70,53,22,Partly Cloudy / Windy
297,13/42022,12:00 PM,72,60,21,Partly Cloudy / Windy
298,13/42022,1:00 PM,73,53,20,Partly Cloudy
299,13/42022,2:00 PM,73,57,18,Partly Cloudy
300,13/42022,3:00 PM,73,57,23,Partly Cloudy / Windy
301,13/42022,4:00 PM,72,60,21,Partly Cloudy / Windy
302,13/42022,5:00 PM,70,60,18,Mostly Cloudy
303,13/42022,6:00 PM,70,60,23,Mostly Cloudy / Windy
304,13/42022,7:00 PM,68,73,18,Mostly Cloudy
305,13/42022,8:00 PM,66,88,18,Mostly Cloudy
306,13/42022,9:00 PM,64,83,18,Cloudy
307,13/42022,10:00 PM,64,73,20,Cloudy
308,13/42022,11:00 PM,63,77,15,Partly Cloudy
309,13/42022,12:00 AM,63,82,14,Partly Cloudy
310,14/42022,1:00 AM,63,82,15,Partly Cloudy
311,14/42022,2:00 AM,63,82,17,Partly Cloudy
312,14/42022,3:00 AM,61,94,0,Partly Cloudy
313,14/42022,4:00 AM,61,100,0,Mostly Cloudy
314,14/42022,5:00 AM,63,94,17,Mostly Cloudy
315,14/42022,6:00 AM,63,94,16,Mostly Cloudy
316,14/42022,7:00 AM,63,88,23,Mostly Cloudy / Windy
317,14/42022,8:00 AM,63,94,20,Cloudy
318,14/42022,9:00 AM,64,73,23,Mostly Cloudy / Windy
319,14/42022,10:00 AM,66,64,24,Mostly Cloudy / Windy
320,14/42022,11:00 AM,68,60,26,Partly Cloudy / Windy
321,14/42022,12:00 PM,72,53,23,Fair / Windy
322,14/42022,1:00 PM,73,50,28,Haze / Windy
323,14/42022,2:00 PM,73,50,28,Haze / Windy
324,14/42022,3:00 PM,75,47,25,Haze / Windy
325,14/42022,4:00 PM,75,47,25,Haze / Windy
326,14/42022,4:38 PM,73,50,28,Haze / Windy
327,14/42022,5:00 PM,73,50,25,Sand / Windy
328,14/42022,6:00 PM,72,53,28,Sand / Windy
329,14/42022,7:00 PM,70,60,30,Sand / Windy
330,14/42022,8:00 PM,66,64,28,Sand / Windy
331,14/42022,9:00 PM,64,77,28,Fair / Windy
332,14/42022,10:00 PM,63,94,25,Fair / Windy
333,14/42022,11:00 PM,63,94,22,Mostly Cloudy / Windy
334,15/42022,1:00 AM,63,100,23,Cloudy / Windy
335,15/42022,2:00 AM,61,100,14,Partly Cloudy
336,15/42022,3:00 AM,59,100,16,Partly Cloudy
337,15/42022,4:00 AM,59,100,17,Mostly Cloudy
338,15/42022,5:00 AM,59,100,15,Mostly Cloudy
339,15/42022,6:00 AM,61,100,14,Mostly Cloudy
340,15/42022,7:00 AM,63,100,15,Mostly Cloudy
341,15/42022,8:00 AM,63,100,15,Mostly Cloudy
342,15/42022,9:00 AM,64,100,21,Cloudy / Windy
343,15/42022,10:00 AM,66,88,21,Mostly Cloudy / Windy
344,15/42022,11:00 AM,70,78,23,Fair / Windy
345,15/42022,12:00 PM,73,61,22,Fair / Windy
346,15/42022,1:00 PM,77,47,18,Fair
347,15/42022,2:00 PM,79,42,16,Fair
348,15/42022,3:00 PM,81,39,17,Fair
349,15/42022,4:00 PM,82,37,15,Fair
350,15/42022,5:00 PM,82,37,16,Fair
351,15/42022,6:00 PM,81,45,17,Fair
352,15/42022,7:00 PM,75,57,21,Fair / Windy
353,15/42022,8:00 PM,70,73,20,Fair
354,15/42022,9:00 PM,66,94,15,Fair
355,15/42022,10:00 PM,64,100,14,Fair
356,15/42022,11:00 PM,64,100,14,Fair
357,15/42022,12:00 AM,63,100,15,Fair
358,16/42022,1:00 AM,63,100,15,Fair
359,16/42022,2:00 AM,63,100,14,Mostly Cloudy
360,16/42022,2:15 AM,63,100,16,Mostly Cloudy
361,16/42022,3:00 AM,63,100,12,Mostly Cloudy
362,16/42022,4:00 AM,63,100,13,Mostly Cloudy
363,16/42022,5:00 AM,63,100,15,Mostly Cloudy
364,16/42022,6:00 AM,61,100,13,Fog
365,16/42022,7:00 AM,61,100,13,Fog
366,16/42022,8:00 AM,61,100,7,Fog
367,16/42022,8:30 AM,61,100,10,Fog
368,16/42022,9:00 AM,61,100,9,Fog
369,16/42022,9:10 AM,63,94,9,Partly Cloudy
370,16/42022,10:00 AM,66,94,10,Fair
371,16/42022,11:00 AM,73,61,9,Fair
372,16/42022,12:00 PM,81,37,7,Fair
373,16/42022,1:00 PM,90,21,7,Fair
374,16/42022,2:00 PM,97,12,0,Fair
375,16/42022,3:00 PM,100,10,5,Fair
376,16/42022,4:00 PM,95,26,16,Fair
377,16/42022,5:00 PM,91,31,16,Fair
378,16/42022,6:00 PM,91,29,18,Fair
379,16/42022,7:00 PM,90,29,16,Fair
380,16/42022,8:00 PM,86,33,18,Fair
381,16/42022,9:00 PM,81,37,17,Fair
382,17/42022,1:00 AM,70,60,13,Fair
383,17/42022,2:00 AM,70,60,10,Fair
384,17/42022,3:00 AM,70,56,13,Fair
385,17/42022,4:00 AM,68,56,9,Fair
386,17/42022,5:00 AM,75,17,10,Fair
387,17/42022,6:00 AM,75,18,15,Fair
388,17/42022,7:00 AM,73,19,16,Fair
389,17/42022,8:00 AM,73,18,16,Fair
390,17/42022,9:00 AM,77,16,17,Fair
391,17/42022,10:00 AM,82,14,22,Fair / Windy
392,17/42022,11:00 AM,90,11,28,Haze / Windy
393,17/42022,12:00 PM,97,9,25,Haze / Windy
394,17/42022,1:00 PM,100,7,25,Haze / Windy
395,17/42022,2:00 PM,100,7,21,Haze / Windy
396,17/42022,3:00 PM,100,7,18,Haze
397,17/42022,4:00 PM,100,7,16,Fair
398,17/42022,5:00 PM,100,7,14,Fair
399,17/42022,6:00 PM,100,7,9,Fair
400,17/42022,7:00 PM,97,10,12,Fair
401,17/42022,8:00 PM,88,25,10,Fair
402,17/42022,9:00 PM,88,17,17,Haze
403,17/42022,10:00 PM,84,18,16,Haze
404,17/42022,11:00 PM,84,16,18,Fair
405,17/42022,12:00 AM,82,16,14,Fair
406,18/42022,1:00 AM,81,16,14,Haze
407,18/42022,2:00 AM,81,15,18,Haze
408,18/42022,3:00 AM,81,15,14,Fair
409,18/42022,4:00 AM,79,16,12,Fair
410,18/42022,5:00 AM,77,17,12,Fair
411,18/42022,6:00 AM,75,18,7,Fair
412,18/42022,7:00 AM,73,19,8,Fair
413,18/42022,8:00 AM,72,20,8,Fair
414,18/42022,9:00 AM,75,18,6,Fair
415,18/42022,10:00 AM,82,13,13,Fair
416,18/42022,11:00 AM,88,10,10,Fair
417,18/42022,12:00 PM,90,10,9,Fair
418,18/42022,1:00 PM,99,7,15,Fair
419,18/42022,2:00 PM,100,6,13,Fair
420,18/42022,3:00 PM,102,6,10,Fair
421,18/42022,4:00 PM,102,6,9,Fair
422,18/42022,5:00 PM,97,22,16,Fair
423,18/42022,5:18 PM,95,26,17,Sand
424,18/42022,6:00 PM,93,21,22,Sand / Windy
425,18/42022,7:00 PM,86,31,24,Sand / Windy
426,18/42022,8:00 PM,81,39,26,Sand / Windy
427,18/42022,9:00 PM,73,61,26,Sand / Windy
428,18/42022,10:00 PM,70,78,26,Sand / Windy
429,18/42022,11:00 PM,68,83,26,Sand / Windy
430,19/42022,1:00 AM,66,88,18,Fair
431,19/42022,2:00 AM,64,100,15,Fair
432,19/42022,3:00 AM,64,100,12,Fair
433,19/42022,4:00 AM,64,94,13,Fair
434,19/42022,5:00 AM,64,94,16,Fair
435,19/42022,6:00 AM,63,100,18,Fair
436,19/42022,7:00 AM,63,100,21,Fair / Windy
437,19/42022,8:00 AM,63,100,22,Fair / Windy
438,19/42022,9:00 AM,64,100,24,Fair / Windy
439,19/42022,10:00 AM,68,88,24,Fair / Windy
440,19/42022,10:25 AM,0,0,23,Sand / Windy
441,19/42022,11:00 AM,72,78,18,Sand
442,19/42022,12:00 PM,77,50,21,Sand / Windy
443,19/42022,1:00 PM,81,42,20,Sand
444,19/42022,2:00 PM,82,39,17,Fair
445,19/42022,3:00 PM,84,35,17,Fair
446,19/42022,4:00 PM,84,37,21,Sand / Windy
447,19/42022,5:00 PM,81,42,25,Sand / Windy
448,19/42022,6:00 PM,77,47,28,Sand / Windy
449,19/42022,7:00 PM,73,57,28,Sand / Windy
450,19/42022,8:00 PM,68,68,28,Sand / Windy
451,19/42022,9:00 PM,64,88,25,Sand / Windy
452,19/42022,10:00 PM,64,88,25,Fair / Windy
453,19/42022,11:00 PM,64,83,21,Mostly Cloudy / Windy
454,20/42022,1:00 AM,64,83,22,Cloudy / Windy
455,20/42022,2:00 AM,64,83,23,Cloudy / Windy
456,20/42022,3:00 AM,64,83,24,Cloudy / Windy
457,20/42022,4:00 AM,64,83,24,Cloudy / Windy
458,20/42022,5:00 AM,63,88,25,Cloudy / Windy
459,20/42022,6:00 AM,63,77,24,Cloudy / Windy
460,20/42022,7:00 AM,63,77,21,Cloudy / Windy
461,20/42022,8:00 AM,63,77,24,Cloudy / Windy
462,20/42022,9:00 AM,64,68,26,Cloudy / Windy
463,20/42022,10:00 AM,66,60,25,Mostly Cloudy / Windy
464,20/42022,11:00 AM,68,52,28,Partly Cloudy / Windy
465,20/42022,12:00 PM,70,49,26,Partly Cloudy / Windy
466,20/42022,1:00 PM,73,38,28,Partly Cloudy / Windy
467,20/42022,1:25 PM,73,41,28,Sand / Windy
468,20/42022,2:00 PM,73,44,28,Sand / Windy
469,20/42022,3:00 PM,73,44,28,Sand / Windy
470,20/42022,4:00 PM,75,38,26,Sand / Windy
471,20/42022,5:00 PM,73,44,26,Sand / Windy
472,20/42022,6:00 PM,72,43,28,Sand / Windy
473,20/42022,7:00 PM,68,52,28,Sand / Windy
474,20/42022,8:00 PM,64,59,24,Sand / Windy
475,20/42022,9:00 PM,63,63,25,Partly Cloudy / Windy
476,20/42022,10:00 PM,63,63,26,Mostly Cloudy / Windy
477,20/42022,11:00 PM,63,63,25,Mostly Cloudy / Windy
478,21/42022,1:00 AM,61,68,18,Partly Cloudy
479,21/42022,2:00 AM,61,68,16,Mostly Cloudy
480,21/42022,3:00 AM,61,77,14,Mostly Cloudy
481,21/42022,4:00 AM,61,77,16,Mostly Cloudy
482,21/42022,5:00 AM,59,88,12,Mostly Cloudy
483,21/42022,6:00 AM,61,77,14,Mostly Cloudy
484,21/42022,7:00 AM,63,68,21,Mostly Cloudy / Windy
485,21/42022,8:00 AM,63,68,21,Mostly Cloudy / Windy
486,21/42022,9:00 AM,64,59,21,Partly Cloudy / Windy
487,21/42022,10:00 AM,64,59,20,Mostly Cloudy
488,21/42022,11:00 AM,66,56,20,Mostly Cloudy
489,21/42022,12:00 PM,70,46,21,Mostly Cloudy / Windy
490,21/42022,1:00 PM,72,43,22,Partly Cloudy / Windy
491,21/42022,2:00 PM,72,46,23,Fair / Windy
492,21/42022,3:00 PM,73,44,22,Fair / Windy
493,21/42022,4:00 PM,73,44,23,Fair / Windy
494,21/42022,5:00 PM,72,46,23,Fair / Windy
495,21/42022,6:00 PM,72,43,23,Fair / Windy
496,21/42022,7:00 PM,70,43,20,Fair
497,21/42022,8:00 PM,66,52,17,Fair
498,21/42022,9:00 PM,63,68,15,Fair
499,21/42022,10:00 PM,63,68,16,Mostly Cloudy
500,21/42022,11:00 PM,63,72,14,Mostly Cloudy
501,21/42022,12:00 AM,63,68,16,Mostly Cloudy
502,22/42022,1:00 AM,61,72,14,Partly Cloudy
503,22/42022,2:00 AM,63,63,13,Mostly Cloudy
504,22/42022,3:00 AM,63,68,12,Partly Cloudy
505,22/42022,4:00 AM,61,77,7,Mostly Cloudy
506,22/42022,5:00 AM,61,77,3,Mostly Cloudy
