,date,time,temp,hum,wind,condition
90,4/92022,6:00 PM,86,43,23,Fair / Windy
91,4/92022,7:00 PM,82,48,22,Fair / Windy
92,4/92022,8:00 PM,79,57,22,Fair / Windy
93,4/92022,9:00 PM,75,78,23,Fair / Windy
94,4/92022,10:00 PM,73,100,20,Fair
95,4/92022,11:00 PM,72,100,17,Fair
96,5/92022,12:00 AM,72,100,18,Partly Cloudy
97,5/92022,1:00 AM,70,100,16,Partly Cloudy
98,5/92022,2:00 AM,70,100,21,Mostly Cloudy / Windy
99,5/92022,3:00 AM,70,100,16,Mostly Cloudy
100,5/92022,4:00 AM,70,100,14,Fair
101,5/92022,5:00 AM,70,100,14,Fair
102,5/92022,6:00 AM,68,100,13,Partly Cloudy
103,5/92022,7:00 AM,68,100,14,Partly Cloudy
104,5/92022,8:00 AM,68,100,14,Partly Cloudy
105,5/92022,9:00 AM,70,100,12,Mostly Cloudy
106,5/92022,10:00 AM,73,100,21,Fair / Windy
107,5/92022,11:00 AM,77,89,20,Fair
108,5/92022,12:00 PM,81,61,18,Fair
109,5/92022,1:00 PM,81,61,18,Fair
110,5/92022,2:00 PM,86,45,21,Fair / Windy
111,5/92022,3:00 PM,88,38,21,Fair / Windy
112,5/92022,4:00 PM,90,36,22,Fair / Windy
113,5/92022,5:00 PM,88,40,23,Fair / Windy
114,5/92022,6:00 PM,86,40,25,Fair / Windy
115,5/92022,7:00 PM,81,54,25,Fair / Windy
116,5/92022,8:00 PM,77,74,24,Fair / Windy
117,5/92022,9:00 PM,73,88,25,Fair / Windy
118,5/92022,10:00 PM,73,100,24,Fair / Windy
119,5/92022,11:00 PM,72,100,21,Fair / Windy
120,6/92022,12:00 AM,72,100,20,Fair
121,6/92022,1:00 AM,70,100,20,Fair
122,6/92022,2:00 AM,68,100,20,Fair
123,6/92022,3:00 AM,68,100,20,Mostly Cloudy
124,6/92022,4:00 AM,70,100,18,Mostly Cloudy
125,6/92022,5:00 AM,70,100,17,Mostly Cloudy
126,6/92022,6:00 AM,70,100,18,Partly Cloudy
127,6/92022,7:00 AM,70,100,20,Partly Cloudy
128,6/92022,8:00 AM,70,100,20,Partly Cloudy
129,6/92022,9:00 AM,72,100,23,Mostly Cloudy / Windy
130,6/92022,10:00 AM,73,100,23,Mostly Cloudy / Windy
131,6/92022,11:00 AM,77,89,23,Fair / Windy
132,6/92022,12:00 PM,81,61,24,Fair / Windy
133,6/92022,1:00 PM,82,54,23,Fair / Windy
134,6/92022,2:00 PM,84,48,25,Fair / Windy
135,6/92022,3:00 PM,86,43,24,Fair / Windy
136,6/92022,3:43 PM,86,43,25,Sand / Windy
137,6/92022,4:00 PM,86,43,26,Sand / Windy
138,6/92022,4:22 PM,86,43,26,Fair / Windy
139,6/92022,5:00 PM,84,48,28,Fair / Windy
140,6/92022,6:00 PM,82,51,25,Fair / Windy
141,6/92022,7:00 PM,81,54,26,Fair / Windy
142,6/92022,8:00 PM,77,69,23,Fair / Windy
143,6/92022,9:00 PM,73,94,24,Fair / Windy
144,7/92022,12:00 AM,72,100,22,Mostly Cloudy / Windy
145,7/92022,1:00 AM,72,100,22,Mostly Cloudy / Windy
146,7/92022,2:00 AM,72,100,23,Mostly Cloudy / Windy
147,7/92022,3:00 AM,0,0,21,Mostly Cloudy / Windy
148,7/92022,4:00 AM,70,94,20,Mostly Cloudy
149,7/92022,5:00 AM,70,94,22,Mostly Cloudy / Windy
150,7/92022,6:00 AM,72,88,22,Mostly Cloudy / Windy
151,7/92022,7:00 AM,70,94,20,Mostly Cloudy
152,7/92022,8:00 AM,70,100,17,Mostly Cloudy
153,7/92022,9:00 AM,70,100,17,Mostly Cloudy
154,7/92022,10:00 AM,73,100,23,Mostly Cloudy / Windy
155,7/92022,11:00 AM,77,69,22,Partly Cloudy / Windy
156,7/92022,12:00 PM,81,54,22,Fair / Windy
157,7/92022,1:00 PM,82,48,24,Fair / Windy
158,7/92022,2:00 PM,84,42,24,Fair / Windy
159,7/92022,3:00 PM,86,37,24,Fair / Windy
160,7/92022,4:00 PM,86,37,25,Fair / Windy
161,7/92022,4:10 PM,86,40,25,Fair / Windy
162,7/92022,5:00 PM,86,43,24,Fair / Windy
163,7/92022,6:00 PM,82,54,24,Fair / Windy
164,7/92022,7:00 PM,79,65,26,Fair / Windy
165,7/92022,8:00 PM,75,73,29,Fair / Windy
166,7/92022,9:00 PM,73,88,28,Fair / Windy
167,7/92022,10:00 PM,72,100,24,Fair / Windy
168,8/92022,12:00 AM,72,100,23,Mostly Cloudy / Windy
169,8/92022,1:00 AM,72,100,21,Mostly Cloudy / Windy
170,8/92022,2:00 AM,72,100,24,Mostly Cloudy / Windy
171,8/92022,3:00 AM,72,94,21,Mostly Cloudy / Windy
172,8/92022,4:00 AM,72,100,22,Mostly Cloudy / Windy
173,8/92022,5:00 AM,72,100,21,Mostly Cloudy / Windy
174,8/92022,6:00 AM,70,100,18,Mostly Cloudy
175,8/92022,7:00 AM,70,100,17,Mostly Cloudy
176,8/92022,8:00 AM,70,100,18,Mostly Cloudy
177,8/92022,9:00 AM,72,100,21,Mostly Cloudy / Windy
178,8/92022,10:00 AM,73,100,21,Mostly Cloudy / Windy
179,8/92022,11:00 AM,77,89,20,Mostly Cloudy
180,8/92022,12:00 PM,81,65,22,Fair / Windy
181,8/92022,1:00 PM,82,54,24,Fair / Windy
182,8/92022,2:00 PM,84,48,25,Fair / Windy
183,8/92022,3:00 PM,86,45,25,Fair / Windy
184,8/92022,4:00 PM,86,45,25,Fair / Windy
185,8/92022,5:00 PM,84,51,28,Fair / Windy
186,8/92022,6:00 PM,82,54,28,Fair / Windy
187,8/92022,6:16 PM,81,58,28,Haze / Windy
188,8/92022,7:00 PM,79,65,25,Haze / Windy
189,8/92022,8:00 PM,75,78,28,Fair / Windy
190,8/92022,9:00 PM,73,88,26,Partly Cloudy / Windy
191,8/92022,10:00 PM,73,94,24,Partly Cloudy / Windy
192,9/92022,12:00 AM,72,100,24,Mostly Cloudy / Windy
193,9/92022,1:00 AM,72,100,23,Mostly Cloudy / Windy
194,9/92022,2:00 AM,72,100,22,Mostly Cloudy / Windy
195,9/92022,3:00 AM,72,100,23,Mostly Cloudy / Windy
196,9/92022,4:00 AM,70,100,17,Partly Cloudy
197,9/92022,5:00 AM,72,100,16,Mostly Cloudy
198,9/92022,6:00 AM,70,100,25,Mostly Cloudy / Windy
199,9/92022,7:00 AM,72,100,17,Mostly Cloudy
200,9/92022,8:00 AM,72,100,21,Cloudy / Windy
201,9/92022,8:50 AM,72,100,23,Fog / Windy
202,9/92022,9:00 AM,72,100,23,Fog / Windy
203,9/92022,10:00 AM,73,100,21,Mostly Cloudy / Windy
204,9/92022,11:00 AM,77,94,21,Mostly Cloudy / Windy
205,9/92022,12:00 PM,79,83,24,Fair / Windy
206,9/92022,1:00 PM,82,62,24,Fair / Windy
207,9/92022,2:00 PM,86,51,24,Fair / Windy
208,9/92022,3:00 PM,86,48,23,Fair / Windy
209,9/92022,4:00 PM,86,48,23,Fair / Windy
210,9/92022,5:00 PM,84,55,24,Fair / Windy
211,9/92022,6:00 PM,82,58,24,Fair / Windy
212,9/92022,7:00 PM,81,61,28,Fair / Windy
213,9/92022,8:00 PM,77,78,28,Fair / Windy
214,9/92022,9:00 PM,73,94,22,Partly Cloudy / Windy
215,9/92022,10:00 PM,73,100,24,Mostly Cloudy / Windy
216,10/92022,12:00 AM,73,100,23,Mostly Cloudy / Windy
217,10/92022,1:00 AM,73,100,22,Cloudy / Windy
218,10/92022,2:00 AM,73,100,22,Cloudy / Windy
219,10/92022,3:00 AM,73,100,21,Cloudy / Windy
220,10/92022,4:00 AM,73,100,22,Cloudy / Windy
221,10/92022,5:00 AM,73,100,21,Cloudy / Windy
222,10/92022,6:00 AM,73,100,21,Cloudy / Windy
223,10/92022,7:00 AM,73,100,17,Cloudy
224,10/92022,8:00 AM,72,100,20,Cloudy
225,10/92022,9:00 AM,72,0,18,Cloudy
226,10/92022,10:00 AM,73,100,20,Cloudy
227,10/92022,11:00 AM,75,100,17,Cloudy
228,10/92022,12:00 PM,77,94,18,Mostly Cloudy
229,10/92022,1:00 PM,82,70,21,Partly Cloudy / Windy
230,10/92022,2:00 PM,84,62,20,Fair
231,10/92022,3:00 PM,84,58,21,Fair / Windy
232,10/92022,4:00 PM,86,51,21,Fair / Windy
233,10/92022,5:00 PM,86,55,23,Fair / Windy
234,10/92022,6:00 PM,84,58,23,Fair / Windy
235,10/92022,7:00 PM,79,69,20,Fair
236,10/92022,8:00 PM,77,78,21,Fair / Windy
237,10/92022,9:00 PM,75,89,22,Mostly Cloudy / Windy
238,10/92022,10:00 PM,73,100,21,Mostly Cloudy / Windy
239,10/92022,11:00 PM,73,100,25,Mostly Cloudy / Windy
240,11/92022,12:00 AM,73,100,22,Cloudy / Windy
241,11/92022,1:00 AM,72,100,21,Cloudy / Windy
242,11/92022,2:00 AM,72,100,23,Cloudy / Windy
243,11/92022,3:00 AM,72,100,17,Cloudy
244,11/92022,4:00 AM,72,100,16,Cloudy
245,11/92022,5:00 AM,72,100,16,Cloudy
246,11/92022,6:00 AM,70,100,14,Cloudy
247,11/92022,7:00 AM,70,100,15,Cloudy
248,11/92022,8:00 AM,70,100,15,Cloudy
249,11/92022,9:00 AM,72,100,18,Cloudy
250,11/92022,10:00 AM,73,100,17,Cloudy
251,11/92022,11:00 AM,75,94,16,Mostly Cloudy
252,11/92022,12:00 PM,79,78,18,Partly Cloudy
253,11/92022,1:00 PM,82,58,16,Partly Cloudy
254,11/92022,2:00 PM,84,55,15,Fair
255,11/92022,3:00 PM,86,51,15,Fair
256,11/92022,4:00 PM,88,46,15,Fair
257,11/92022,5:00 PM,88,49,17,Fair
258,11/92022,6:00 PM,86,43,16,Fair
259,11/92022,7:00 PM,81,61,16,Fair
260,11/92022,8:00 PM,77,74,14,Fair
261,11/92022,9:00 PM,75,78,13,Fair
262,11/92022,10:00 PM,73,94,13,Fair
263,11/92022,11:00 PM,72,100,10,Fair
264,12/92022,12:00 AM,72,100,10,Fair
265,12/92022,1:00 AM,70,100,13,Fair
266,12/92022,3:00 AM,70,100,8,Partly Cloudy
267,12/92022,4:00 AM,68,100,7,Mostly Cloudy
268,12/92022,5:00 AM,68,100,8,Mostly Cloudy
269,12/92022,6:00 AM,70,100,10,Mostly Cloudy
270,12/92022,7:00 AM,68,100,7,Fair
271,12/92022,8:00 AM,68,100,5,Fair
272,12/92022,9:00 AM,70,100,3,Fair
273,12/92022,10:00 AM,72,100,2,Fair
274,12/92022,11:00 AM,75,100,8,Fair
275,12/92022,12:00 PM,79,83,8,Fair
276,12/92022,1:00 PM,81,70,13,Fair
277,12/92022,2:00 PM,81,70,10,Fair
278,12/92022,3:00 PM,84,58,6,Fair
279,12/92022,4:00 PM,84,55,12,Fair
280,12/92022,5:00 PM,82,58,12,Fair
281,12/92022,6:00 PM,81,65,12,Fair
282,12/92022,7:00 PM,77,78,15,Fair
283,12/92022,8:00 PM,73,100,15,Fair
284,12/92022,9:00 PM,73,100,12,Fair
285,12/92022,10:00 PM,72,100,8,Fair
286,12/92022,11:00 PM,72,100,7,Fair
287,13/92022,12:00 AM,72,100,5,Fair
288,13/92022,1:00 AM,70,100,5,Fair
289,13/92022,2:00 AM,70,100,2,Fair
290,13/92022,3:00 AM,70,100,2,Fog
291,13/92022,4:00 AM,70,100,5,Fog
292,13/92022,5:00 AM,70,100,5,Fog
293,13/92022,6:00 AM,70,100,5,Fog
294,13/92022,6:49 AM,68,100,5,Fog
295,13/92022,7:00 AM,68,100,5,Fog
296,13/92022,8:00 AM,68,100,3,Fog
297,13/92022,8:30 AM,70,100,5,Fair
298,13/92022,9:00 AM,70,100,7,Fair
299,13/92022,10:00 AM,75,100,13,Mostly Cloudy
300,13/92022,11:00 AM,79,94,12,Mostly Cloudy
301,13/92022,12:00 PM,82,70,12,Partly Cloudy
302,13/92022,1:00 PM,82,62,12,Fair
303,13/92022,2:00 PM,84,51,13,Fair
304,13/92022,3:00 PM,84,45,14,Fair
305,13/92022,4:00 PM,84,48,17,Fair
306,13/92022,5:00 PM,84,45,17,Fair
307,13/92022,6:00 PM,81,58,17,Fair
308,13/92022,7:00 PM,79,65,16,Fair
309,13/92022,8:00 PM,75,83,13,Fair
310,13/92022,9:00 PM,73,100,10,Fair
311,14/92022,12:00 AM,72,100,7,Fair
312,14/92022,1:00 AM,70,100,6,Fair
313,14/92022,2:00 AM,70,100,6,Fair
314,14/92022,3:00 AM,70,100,7,Fair
315,14/92022,4:00 AM,68,100,5,Fair
316,14/92022,5:00 AM,70,100,6,Fair
317,14/92022,6:00 AM,70,100,8,Partly Cloudy
318,14/92022,7:00 AM,70,100,10,Partly Cloudy
319,14/92022,7:40 AM,68,100,7,Fog
320,14/92022,8:00 AM,68,100,6,Fog
321,14/92022,8:21 AM,68,100,6,Fog
322,14/92022,9:00 AM,70,100,8,Mostly Cloudy
323,14/92022,10:00 AM,73,100,9,Mostly Cloudy
324,14/92022,11:00 AM,73,100,10,Mostly Cloudy
325,14/92022,12:00 PM,81,58,15,Partly Cloudy
326,14/92022,1:00 PM,82,58,15,Partly Cloudy
327,14/92022,2:00 PM,82,58,16,Partly Cloudy
328,14/92022,3:00 PM,82,54,18,Fair
329,14/92022,4:00 PM,82,51,20,Fair
330,14/92022,5:00 PM,82,51,20,Fair
331,14/92022,6:00 PM,81,58,17,Fair
332,14/92022,7:00 PM,77,74,16,Fair
333,14/92022,8:00 PM,75,94,14,Fair
334,14/92022,9:00 PM,73,100,10,Fair
335,15/92022,12:00 AM,72,100,14,Fair
336,15/92022,1:00 AM,72,100,15,Fair
337,15/92022,2:00 AM,70,100,8,Fair
338,15/92022,4:00 AM,70,100,8,Mostly Cloudy
339,15/92022,5:00 AM,70,100,8,Mostly Cloudy
340,15/92022,6:00 AM,70,100,8,Mostly Cloudy
341,15/92022,7:00 AM,70,100,8,Partly Cloudy
342,15/92022,8:00 AM,70,100,7,Partly Cloudy
343,15/92022,9:00 AM,72,100,8,Fair
344,15/92022,9:38 AM,72,100,13,Mostly Cloudy
345,15/92022,10:00 AM,75,100,14,Partly Cloudy
346,15/92022,11:00 AM,79,54,17,Mostly Cloudy
347,15/92022,12:00 PM,79,65,18,Mostly Cloudy
348,15/92022,1:00 PM,81,0,17,Partly Cloudy
349,15/92022,2:00 PM,81,58,20,Partly Cloudy
350,15/92022,3:00 PM,81,58,23,Mostly Cloudy / Windy
351,15/92022,4:00 PM,81,61,23,Mostly Cloudy / Windy
352,15/92022,5:00 PM,81,58,24,Mostly Cloudy / Windy
353,15/92022,6:00 PM,81,58,23,Partly Cloudy / Windy
354,15/92022,7:00 PM,79,61,22,Fair / Windy
355,15/92022,8:00 PM,75,73,21,Fair / Windy
356,15/92022,9:00 PM,73,83,21,Fair / Windy
357,15/92022,10:00 PM,72,100,22,Fair / Windy
358,15/92022,11:00 PM,72,100,18,Fair
359,16/92022,12:00 AM,72,100,18,Fair
360,16/92022,1:00 AM,72,100,15,Partly Cloudy
361,16/92022,2:00 AM,70,100,13,Partly Cloudy
362,16/92022,3:00 AM,70,100,13,Partly Cloudy
363,16/92022,4:00 AM,70,100,14,Mostly Cloudy
364,16/92022,5:00 AM,70,100,12,Mostly Cloudy
365,16/92022,6:00 AM,68,100,12,Fair
366,16/92022,7:00 AM,70,100,13,Partly Cloudy
367,16/92022,8:00 AM,70,100,13,Partly Cloudy
368,16/92022,9:00 AM,72,100,15,Partly Cloudy
369,16/92022,10:00 AM,75,100,20,Mostly Cloudy
370,16/92022,11:00 AM,77,94,20,Mostly Cloudy
371,16/92022,12:00 PM,77,83,20,Mostly Cloudy
372,16/92022,1:00 PM,79,74,22,Mostly Cloudy / Windy
373,16/92022,2:00 PM,81,65,22,Partly Cloudy / Windy
374,16/92022,3:00 PM,81,61,24,Partly Cloudy / Windy
375,16/92022,4:00 PM,81,58,26,Partly Cloudy / Windy
376,16/92022,5:00 PM,81,61,26,Mostly Cloudy / Windy
377,16/92022,6:00 PM,79,65,25,Partly Cloudy / Windy
378,16/92022,7:00 PM,77,69,23,Partly Cloudy / Windy
379,16/92022,8:00 PM,75,78,22,Fair / Windy
380,16/92022,10:00 PM,72,100,18,Fair
381,16/92022,11:00 PM,72,100,17,Fair
382,17/92022,12:00 AM,70,100,16,Fair
383,17/92022,1:00 AM,70,100,16,Fair
384,17/92022,2:00 AM,70,100,12,Fair
385,17/92022,3:00 AM,70,100,15,Fair
386,17/92022,4:00 AM,68,100,10,Fair
387,17/92022,5:00 AM,68,100,9,Fair
388,17/92022,6:00 AM,68,100,9,Fair
389,17/92022,7:00 AM,68,100,9,Mostly Cloudy
390,17/92022,8:00 AM,68,100,10,Mostly Cloudy
391,17/92022,9:00 AM,70,100,14,Partly Cloudy
392,17/92022,10:00 AM,75,100,20,Partly Cloudy
393,17/92022,11:00 AM,77,100,21,Partly Cloudy / Windy
394,17/92022,12:00 PM,81,61,23,Mostly Cloudy / Windy
395,17/92022,1:00 PM,79,61,21,Mostly Cloudy / Windy
396,17/92022,2:00 PM,81,54,21,Mostly Cloudy / Windy
397,17/92022,3:00 PM,81,58,21,Mostly Cloudy / Windy
398,17/92022,4:00 PM,77,74,22,Mostly Cloudy / Windy
399,17/92022,5:00 PM,81,58,22,Mostly Cloudy / Windy
400,17/92022,6:00 PM,79,61,16,Mostly Cloudy
401,17/92022,7:00 PM,72,83,15,Mostly Cloudy
402,17/92022,8:00 PM,73,100,13,Mostly Cloudy
403,17/92022,9:00 PM,73,100,10,Mostly Cloudy
404,17/92022,10:00 PM,73,100,9,Partly Cloudy
405,17/92022,11:00 PM,72,100,6,Fair
406,18/92022,12:00 AM,72,100,5,Fair
407,18/92022,1:00 AM,72,100,3,Fair
408,18/92022,2:00 AM,70,100,6,Fair
409,18/92022,3:00 AM,70,100,5,Fair
410,18/92022,4:00 AM,70,100,5,Fair
411,18/92022,5:00 AM,68,100,3,Fair
412,18/92022,6:00 AM,68,100,5,Partly Cloudy
413,18/92022,7:00 AM,68,100,5,Mostly Cloudy
414,18/92022,7:45 AM,70,100,6,Fog
415,18/92022,8:00 AM,70,100,6,Fog
416,18/92022,9:00 AM,72,100,7,Fog
417,18/92022,9:40 AM,73,100,8,Fog
418,18/92022,10:00 AM,73,100,8,Mostly Cloudy
419,18/92022,11:00 AM,77,100,8,Mostly Cloudy
420,18/92022,12:00 PM,79,89,12,Mostly Cloudy
421,18/92022,1:00 PM,77,94,16,Mostly Cloudy
422,18/92022,2:00 PM,79,83,9,Mostly Cloudy
423,18/92022,3:00 PM,79,74,17,Mostly Cloudy
424,18/92022,4:00 PM,81,74,17,Mostly Cloudy
425,18/92022,5:00 PM,81,70,15,Partly Cloudy
426,18/92022,6:00 PM,79,74,14,Fair
427,18/92022,7:00 PM,77,78,13,Fair
428,18/92022,8:00 PM,75,89,13,Fair
429,18/92022,9:00 PM,73,100,8,Fair
430,19/92022,12:00 AM,72,100,5,Fog
431,19/92022,1:00 AM,72,100,2,Fog
432,19/92022,2:00 AM,72,100,5,Fog
433,19/92022,3:00 AM,70,100,2,Fog
434,19/92022,4:00 AM,70,100,1,Fog
435,19/92022,5:00 AM,70,100,2,Partly Cloudy
436,19/92022,6:00 AM,70,100,2,Partly Cloudy
437,19/92022,7:00 AM,70,100,3,Partly Cloudy
438,19/92022,8:00 AM,70,100,2,Fair
439,19/92022,9:00 AM,70,100,3,Partly Cloudy
440,19/92022,10:00 AM,73,100,2,Partly Cloudy
441,19/92022,11:00 AM,77,94,2,Partly Cloudy
442,19/92022,12:00 PM,79,83,2,Partly Cloudy
443,19/92022,1:00 PM,81,70,7,Mostly Cloudy
444,19/92022,2:00 PM,82,62,6,Mostly Cloudy
445,19/92022,3:00 PM,82,62,9,Mostly Cloudy
446,19/92022,4:00 PM,84,55,12,Partly Cloudy
447,19/92022,5:00 PM,82,54,12,Partly Cloudy
448,19/92022,6:00 PM,81,61,13,Fair
449,19/92022,7:00 PM,79,69,13,Fair
450,19/92022,8:00 PM,75,94,14,Fair
451,19/92022,9:00 PM,73,100,13,Fair
452,19/92022,10:00 PM,73,100,13,Fair
453,19/92022,11:00 PM,72,100,13,Fair
454,20/92022,12:00 AM,72,100,8,Fair
455,20/92022,1:00 AM,72,100,9,Fair
456,20/92022,2:00 AM,72,100,9,Fair
457,20/92022,3:00 AM,70,100,9,Fair
458,20/92022,4:00 AM,70,100,9,Fair
459,20/92022,5:00 AM,70,100,9,Fair
460,20/92022,6:00 AM,70,100,8,Fair
461,20/92022,7:00 AM,68,100,7,Partly Cloudy
462,20/92022,8:00 AM,68,100,6,Fair
463,20/92022,9:00 AM,70,100,7,Fair
464,20/92022,10:00 AM,75,94,12,Fair
465,20/92022,11:00 AM,79,57,13,Fair
466,20/92022,2:00 PM,88,38,12,Fair
467,20/92022,3:00 PM,90,36,8,Fair
468,20/92022,4:00 PM,88,43,18,Fair
469,20/92022,5:00 PM,88,46,21,Fair / Windy
470,20/92022,6:00 PM,86,48,21,Fair / Windy
471,20/92022,7:00 PM,86,45,21,Fair / Windy
472,20/92022,8:00 PM,81,54,18,Fair
473,21/92022,1:00 AM,72,100,20,Fair
474,21/92022,2:00 AM,72,100,17,Fair
475,21/92022,3:00 AM,70,100,16,Fair
476,21/92022,4:00 AM,70,100,15,Fair
477,21/92022,5:00 AM,70,100,15,Fair
478,21/92022,6:00 AM,70,100,18,Fair
479,21/92022,7:00 AM,70,100,16,Partly Cloudy
480,21/92022,8:00 AM,70,100,17,Mostly Cloudy
481,21/92022,9:00 AM,72,100,18,Mostly Cloudy
482,21/92022,9:45 AM,73,100,21,Partly Cloudy / Windy
483,21/92022,10:00 AM,75,100,22,Partly Cloudy / Windy
484,21/92022,11:00 AM,77,100,20,Partly Cloudy
485,21/92022,12:00 PM,81,65,16,Partly Cloudy
486,21/92022,1:00 PM,84,51,14,Partly Cloudy
487,21/92022,2:00 PM,86,48,12,Partly Cloudy
488,21/92022,3:00 PM,90,38,9,Partly Cloudy
489,21/92022,4:00 PM,91,34,12,Fair
490,21/92022,5:00 PM,91,38,15,Fair
491,21/92022,6:00 PM,88,49,22,Fair / Windy
492,21/92022,7:00 PM,84,51,21,Fair / Windy
493,21/92022,8:00 PM,79,65,22,Fair / Windy
494,21/92022,9:00 PM,75,89,22,Fair / Windy
495,21/92022,10:00 PM,73,100,24,Fair / Windy
496,21/92022,11:00 PM,72,100,23,Fair / Windy
497,22/92022,12:00 AM,72,100,21,Fair / Windy
498,22/92022,1:00 AM,72,100,22,Fair / Windy
499,22/92022,2:00 AM,72,100,22,Fair / Windy
500,22/92022,3:00 AM,72,100,22,Partly Cloudy / Windy
501,22/92022,4:00 AM,72,100,23,Partly Cloudy / Windy
502,22/92022,5:00 AM,72,100,22,Partly Cloudy / Windy
503,22/92022,6:00 AM,70,100,20,Fair
504,22/92022,7:00 AM,70,100,18,Partly Cloudy
505,22/92022,8:00 AM,70,100,20,Mostly Cloudy
506,22/92022,9:00 AM,72,100,24,Mostly Cloudy / Windy
