ind,date,time,temp,hum,wind,condition
1160,9/2/2022,11:00 AM,82,54,17,Fair
1161,9/2/2022,12:00 PM,90,38,18,Fair
1162,9/2/2022,1:00 PM,93,32,23,Fair / Windy
1163,9/2/2022,1:23 PM,93,38,21,Fair / Windy
1164,9/2/2022,2:00 PM,88,52,18,Fair
1165,9/2/2022,3:00 PM,90,49,20,Fair
1166,9/2/2022,4:00 PM,90,49,20,Fair
1167,9/2/2022,5:00 PM,84,66,22,Fair / Windy
1168,9/2/2022,6:00 PM,84,66,22,Fair / Windy
1169,9/2/2022,7:00 PM,82,70,20,Fair
1170,9/2/2022,8:00 PM,79,83,20,Fair
1171,9/2/2022,9:00 PM,77,83,18,Fair
1172,9/2/2022,10:00 PM,75,100,21,Fair / Windy
1173,9/2/2022,11:00 PM,75,100,21,Fair / Windy
48,9/3/2022,12:00 AM,73,100,17,Fair
49,9/3/2022,1:00 AM,73,100,15,Fair
50,9/3/2022,2:00 AM,72,100,15,Fair
51,9/3/2022,3:00 AM,72,100,18,Fair
52,9/3/2022,4:00 AM,72,100,16,Fair
53,9/3/2022,5:00 AM,72,100,16,Fair
54,9/3/2022,6:00 AM,72,100,14,Fair
55,9/3/2022,7:00 AM,72,100,17,Mostly Cloudy
56,9/3/2022,8:00 AM,72,100,14,Mostly Cloudy
57,9/3/2022,9:00 AM,73,100,18,Mostly Cloudy
58,9/3/2022,10:00 AM,75,100,20,Partly Cloudy
59,9/3/2022,11:00 AM,79,89,21,Fair / Windy
60,9/3/2022,12:00 PM,82,62,21,Fair / Windy
61,9/3/2022,1:00 PM,86,48,20,Fair
62,9/3/2022,2:00 PM,88,43,18,Fair
63,9/3/2022,3:00 PM,90,40,16,Fair
64,9/3/2022,4:00 PM,90,40,20,Fair
65,9/3/2022,5:00 PM,88,43,22,Fair / Windy
66,9/3/2022,6:00 PM,86,45,22,Fair / Windy
67,9/3/2022,7:00 PM,82,54,20,Fair
68,9/3/2022,8:00 PM,79,74,18,Fair
69,9/3/2022,9:00 PM,75,78,18,Fair
70,9/3/2022,10:00 PM,75,83,17,Fair
71,9/3/2022,11:00 PM,73,100,15,Mostly Cloudy
72,9/4/2022,12:00 AM,73,100,17,Partly Cloudy
73,9/4/2022,1:00 AM,73,100,18,Fair
74,9/4/2022,2:00 AM,72,100,12,Fair
75,9/4/2022,3:00 AM,72,100,14,Fair
76,9/4/2022,4:00 AM,72,100,14,Mostly Cloudy
77,9/4/2022,5:00 AM,70,100,13,Mostly Cloudy
78,9/4/2022,6:00 AM,70,100,12,Mostly Cloudy
79,9/4/2022,7:00 AM,70,100,13,Mostly Cloudy
80,9/4/2022,8:00 AM,70,100,15,Mostly Cloudy
81,9/4/2022,9:00 AM,72,100,16,Partly Cloudy
82,9/4/2022,10:00 AM,75,100,20,Mostly Cloudy
83,9/4/2022,11:00 AM,77,89,20,Mostly Cloudy
84,9/4/2022,12:00 PM,81,61,21,Partly Cloudy / Windy
85,9/4/2022,1:00 PM,82,54,18,Fair
86,9/4/2022,2:00 PM,86,43,17,Fair
87,9/4/2022,3:00 PM,88,38,18,Fair
88,9/4/2022,4:00 PM,88,40,18,Fair
89,9/4/2022,5:00 PM,88,38,21,Fair / Windy
90,9/4/2022,6:00 PM,86,43,23,Fair / Windy
91,9/4/2022,7:00 PM,82,48,22,Fair / Windy
92,9/4/2022,8:00 PM,79,57,22,Fair / Windy
93,9/4/2022,9:00 PM,75,78,23,Fair / Windy
94,9/4/2022,10:00 PM,73,100,20,Fair
95,9/4/2022,11:00 PM,72,100,17,Fair
96,9/5/2022,12:00 AM,72,100,18,Partly Cloudy
97,9/5/2022,1:00 AM,70,100,16,Partly Cloudy
98,9/5/2022,2:00 AM,70,100,21,Mostly Cloudy / Windy
99,9/5/2022,3:00 AM,70,100,16,Mostly Cloudy
100,9/5/2022,4:00 AM,70,100,14,Fair
101,9/5/2022,5:00 AM,70,100,14,Fair
102,9/5/2022,6:00 AM,68,100,13,Partly Cloudy
103,9/5/2022,7:00 AM,68,100,14,Partly Cloudy
104,9/5/2022,8:00 AM,68,100,14,Partly Cloudy
105,9/5/2022,9:00 AM,70,100,12,Mostly Cloudy
106,9/5/2022,10:00 AM,73,100,21,Fair / Windy
107,9/5/2022,11:00 AM,77,89,20,Fair
108,9/5/2022,12:00 PM,81,61,18,Fair
109,9/5/2022,1:00 PM,81,61,18,Fair
110,9/5/2022,2:00 PM,86,45,21,Fair / Windy
111,9/5/2022,3:00 PM,88,38,21,Fair / Windy
112,9/5/2022,4:00 PM,90,36,22,Fair / Windy
113,9/5/2022,5:00 PM,88,40,23,Fair / Windy
114,9/5/2022,6:00 PM,86,40,25,Fair / Windy
115,9/5/2022,7:00 PM,81,54,25,Fair / Windy
116,9/5/2022,8:00 PM,77,74,24,Fair / Windy
117,9/5/2022,9:00 PM,73,88,25,Fair / Windy
118,9/5/2022,10:00 PM,73,100,24,Fair / Windy
119,9/5/2022,11:00 PM,72,100,21,Fair / Windy
1174,9/6/2022,12:00 AM,72,100,20,Fair
1175,9/6/2022,1:00 AM,70,100,20,Fair
1176,9/6/2022,2:00 AM,68,100,20,Fair
1177,9/6/2022,3:00 AM,68,100,20,Mostly Cloudy
1178,9/6/2022,4:00 AM,70,100,18,Mostly Cloudy
1179,9/6/2022,5:00 AM,70,100,17,Mostly Cloudy
1180,9/6/2022,6:00 AM,70,100,18,Partly Cloudy
1181,9/6/2022,7:00 AM,70,100,20,Partly Cloudy
1182,9/6/2022,8:00 AM,70,100,20,Partly Cloudy
1183,9/6/2022,9:00 AM,72,100,23,Mostly Cloudy / Windy
1184,9/6/2022,10:00 AM,73,100,23,Mostly Cloudy / Windy
1185,9/6/2022,11:00 AM,77,89,23,Fair / Windy
1186,9/6/2022,12:00 PM,81,61,24,Fair / Windy
1187,9/6/2022,1:00 PM,82,54,23,Fair / Windy
1188,9/6/2022,2:00 PM,84,48,25,Fair / Windy
1189,9/6/2022,3:00 PM,86,43,24,Fair / Windy
1190,9/6/2022,3:43 PM,86,43,25,Sand / Windy
1191,9/6/2022,4:00 PM,86,43,26,Sand / Windy
1192,9/6/2022,4:22 PM,86,43,26,Fair / Windy
1193,9/6/2022,5:00 PM,84,48,28,Fair / Windy
1194,9/6/2022,6:00 PM,82,51,25,Fair / Windy
1195,9/6/2022,7:00 PM,81,54,26,Fair / Windy
1196,9/6/2022,8:00 PM,77,69,23,Fair / Windy
1197,9/6/2022,9:00 PM,73,94,24,Fair / Windy
1198,9/6/2022,10:00 PM,73,94,22,Partly Cloudy / Windy
1199,9/6/2022,11:00 PM,72,100,21,Mostly Cloudy / Windy
1200,9/7/2022,12:00 AM,72,100,22,Mostly Cloudy / Windy
1201,9/7/2022,1:00 AM,72,100,22,Mostly Cloudy / Windy
1202,9/7/2022,2:00 AM,72,100,23,Mostly Cloudy / Windy
1203,9/7/2022,3:00 AM,0,0,21,Mostly Cloudy / Windy
1204,9/7/2022,4:00 AM,70,94,20,Mostly Cloudy
1205,9/7/2022,5:00 AM,70,94,22,Mostly Cloudy / Windy
1206,9/7/2022,6:00 AM,72,88,22,Mostly Cloudy / Windy
1207,9/7/2022,7:00 AM,70,94,20,Mostly Cloudy
1208,9/7/2022,8:00 AM,70,100,17,Mostly Cloudy
1209,9/7/2022,9:00 AM,70,100,17,Mostly Cloudy
1210,9/7/2022,10:00 AM,73,100,23,Mostly Cloudy / Windy
1211,9/7/2022,11:00 AM,77,69,22,Partly Cloudy / Windy
1212,9/7/2022,12:00 PM,81,54,22,Fair / Windy
1213,9/7/2022,1:00 PM,82,48,24,Fair / Windy
1214,9/7/2022,2:00 PM,84,42,24,Fair / Windy
1215,9/7/2022,3:00 PM,86,37,24,Fair / Windy
1216,9/7/2022,4:00 PM,86,37,25,Fair / Windy
1217,9/7/2022,4:10 PM,86,40,25,Fair / Windy
1218,9/7/2022,5:00 PM,86,43,24,Fair / Windy
1219,9/7/2022,6:00 PM,82,54,24,Fair / Windy
1220,9/7/2022,7:00 PM,79,65,26,Fair / Windy
1221,9/7/2022,8:00 PM,75,73,29,Fair / Windy
1222,9/7/2022,9:00 PM,73,88,28,Fair / Windy
1223,9/7/2022,10:00 PM,72,100,24,Fair / Windy
1224,9/7/2022,11:00 PM,72,100,24,Mostly Cloudy / Windy
1225,9/8/2022,12:00 AM,72,100,23,Mostly Cloudy / Windy
1226,9/8/2022,1:00 AM,72,100,21,Mostly Cloudy / Windy
1227,9/8/2022,2:00 AM,72,100,24,Mostly Cloudy / Windy
1228,9/8/2022,3:00 AM,72,94,21,Mostly Cloudy / Windy
1229,9/8/2022,4:00 AM,72,100,22,Mostly Cloudy / Windy
1230,9/8/2022,5:00 AM,72,100,21,Mostly Cloudy / Windy
1231,9/8/2022,6:00 AM,70,100,18,Mostly Cloudy
1232,9/8/2022,7:00 AM,70,100,17,Mostly Cloudy
1233,9/8/2022,8:00 AM,70,100,18,Mostly Cloudy
1234,9/8/2022,9:00 AM,72,100,21,Mostly Cloudy / Windy
1235,9/8/2022,10:00 AM,73,100,21,Mostly Cloudy / Windy
1236,9/8/2022,11:00 AM,77,89,20,Mostly Cloudy
1237,9/8/2022,12:00 PM,81,65,22,Fair / Windy
1238,9/8/2022,1:00 PM,82,54,24,Fair / Windy
1239,9/8/2022,2:00 PM,84,48,25,Fair / Windy
1240,9/8/2022,3:00 PM,86,45,25,Fair / Windy
1241,9/8/2022,4:00 PM,86,45,25,Fair / Windy
1242,9/8/2022,5:00 PM,84,51,28,Fair / Windy
1243,9/8/2022,6:00 PM,82,54,28,Fair / Windy
1244,9/8/2022,6:16 PM,81,58,28,Haze / Windy
1245,9/8/2022,7:00 PM,79,65,25,Haze / Windy
1246,9/8/2022,8:00 PM,75,78,28,Fair / Windy
1247,9/8/2022,9:00 PM,73,88,26,Partly Cloudy / Windy
1248,9/8/2022,10:00 PM,73,94,24,Partly Cloudy / Windy
1249,9/8/2022,11:00 PM,72,100,24,Mostly Cloudy / Windy
1250,9/9/2022,12:00 AM,72,100,24,Mostly Cloudy / Windy
1251,9/9/2022,1:00 AM,72,100,23,Mostly Cloudy / Windy
1252,9/9/2022,2:00 AM,72,100,22,Mostly Cloudy / Windy
1253,9/9/2022,3:00 AM,72,100,23,Mostly Cloudy / Windy
1254,9/9/2022,4:00 AM,70,100,17,Partly Cloudy
1255,9/9/2022,5:00 AM,72,100,16,Mostly Cloudy
1256,9/9/2022,6:00 AM,70,100,25,Mostly Cloudy / Windy
1257,9/9/2022,7:00 AM,72,100,17,Mostly Cloudy
1258,9/9/2022,8:00 AM,72,100,21,Cloudy / Windy
1259,9/9/2022,8:50 AM,72,100,23,Fog / Windy
1260,9/9/2022,9:00 AM,72,100,23,Fog / Windy
1261,9/9/2022,10:00 AM,73,100,21,Mostly Cloudy / Windy
1262,9/9/2022,11:00 AM,77,94,21,Mostly Cloudy / Windy
1263,9/9/2022,12:00 PM,79,83,24,Fair / Windy
1264,9/9/2022,1:00 PM,82,62,24,Fair / Windy
1265,9/9/2022,2:00 PM,86,51,24,Fair / Windy
1266,9/9/2022,3:00 PM,86,48,23,Fair / Windy
1267,9/9/2022,4:00 PM,86,48,23,Fair / Windy
1268,9/9/2022,5:00 PM,84,55,24,Fair / Windy
1269,9/9/2022,6:00 PM,82,58,24,Fair / Windy
1270,9/9/2022,7:00 PM,81,61,28,Fair / Windy
1271,9/9/2022,8:00 PM,77,78,28,Fair / Windy
1272,9/9/2022,9:00 PM,73,94,22,Partly Cloudy / Windy
1273,9/9/2022,10:00 PM,73,100,24,Mostly Cloudy / Windy
1274,9/9/2022,11:00 PM,73,100,23,Mostly Cloudy / Windy
216,9/10/2022,12:00 AM,73,100,23,Mostly Cloudy / Windy
217,9/10/2022,1:00 AM,73,100,22,Cloudy / Windy
218,9/10/2022,2:00 AM,73,100,22,Cloudy / Windy
219,9/10/2022,3:00 AM,73,100,21,Cloudy / Windy
220,9/10/2022,4:00 AM,73,100,22,Cloudy / Windy
221,9/10/2022,5:00 AM,73,100,21,Cloudy / Windy
222,9/10/2022,6:00 AM,73,100,21,Cloudy / Windy
223,9/10/2022,7:00 AM,73,100,17,Cloudy
224,9/10/2022,8:00 AM,72,100,20,Cloudy
225,9/10/2022,9:00 AM,72,0,18,Cloudy
226,9/10/2022,10:00 AM,73,100,20,Cloudy
227,9/10/2022,11:00 AM,75,100,17,Cloudy
228,9/10/2022,12:00 PM,77,94,18,Mostly Cloudy
229,9/10/2022,1:00 PM,82,70,21,Partly Cloudy / Windy
230,9/10/2022,2:00 PM,84,62,20,Fair
231,9/10/2022,3:00 PM,84,58,21,Fair / Windy
232,9/10/2022,4:00 PM,86,51,21,Fair / Windy
233,9/10/2022,5:00 PM,86,55,23,Fair / Windy
234,9/10/2022,6:00 PM,84,58,23,Fair / Windy
235,9/10/2022,7:00 PM,79,69,20,Fair
236,9/10/2022,8:00 PM,77,78,21,Fair / Windy
237,9/10/2022,9:00 PM,75,89,22,Mostly Cloudy / Windy
238,9/10/2022,10:00 PM,73,100,21,Mostly Cloudy / Windy
239,9/10/2022,11:00 PM,73,100,25,Mostly Cloudy / Windy
240,9/11/2022,12:00 AM,73,100,22,Cloudy / Windy
241,9/11/2022,1:00 AM,72,100,21,Cloudy / Windy
242,9/11/2022,2:00 AM,72,100,23,Cloudy / Windy
243,9/11/2022,3:00 AM,72,100,17,Cloudy
244,9/11/2022,4:00 AM,72,100,16,Cloudy
245,9/11/2022,5:00 AM,72,100,16,Cloudy
246,9/11/2022,6:00 AM,70,100,14,Cloudy
247,9/11/2022,7:00 AM,70,100,15,Cloudy
248,9/11/2022,8:00 AM,70,100,15,Cloudy
249,9/11/2022,9:00 AM,72,100,18,Cloudy
250,9/11/2022,10:00 AM,73,100,17,Cloudy
251,9/11/2022,11:00 AM,75,94,16,Mostly Cloudy
252,9/11/2022,12:00 PM,79,78,18,Partly Cloudy
253,9/11/2022,1:00 PM,82,58,16,Partly Cloudy
254,9/11/2022,2:00 PM,84,55,15,Fair
255,9/11/2022,3:00 PM,86,51,15,Fair
256,9/11/2022,4:00 PM,88,46,15,Fair
257,9/11/2022,5:00 PM,88,49,17,Fair
258,9/11/2022,6:00 PM,86,43,16,Fair
259,9/11/2022,7:00 PM,81,61,16,Fair
260,9/11/2022,8:00 PM,77,74,14,Fair
261,9/11/2022,9:00 PM,75,78,13,Fair
262,9/11/2022,10:00 PM,73,94,13,Fair
263,9/11/2022,11:00 PM,72,100,10,Fair
264,9/12/2022,12:00 AM,72,100,10,Fair
265,9/12/2022,1:00 AM,70,100,13,Fair
266,9/12/2022,3:00 AM,70,100,8,Partly Cloudy
267,9/12/2022,4:00 AM,68,100,7,Mostly Cloudy
268,9/12/2022,5:00 AM,68,100,8,Mostly Cloudy
269,9/12/2022,6:00 AM,70,100,10,Mostly Cloudy
270,9/12/2022,7:00 AM,68,100,7,Fair
271,9/12/2022,8:00 AM,68,100,5,Fair
272,9/12/2022,9:00 AM,70,100,3,Fair
273,9/12/2022,10:00 AM,72,100,2,Fair
274,9/12/2022,11:00 AM,75,100,8,Fair
275,9/12/2022,12:00 PM,79,83,8,Fair
276,9/12/2022,1:00 PM,81,70,13,Fair
277,9/12/2022,2:00 PM,81,70,10,Fair
278,9/12/2022,3:00 PM,84,58,6,Fair
279,9/12/2022,4:00 PM,84,55,12,Fair
280,9/12/2022,5:00 PM,82,58,12,Fair
281,9/12/2022,6:00 PM,81,65,12,Fair
282,9/12/2022,7:00 PM,77,78,15,Fair
283,9/12/2022,8:00 PM,73,100,15,Fair
284,9/12/2022,9:00 PM,73,100,12,Fair
285,9/12/2022,10:00 PM,72,100,8,Fair
286,9/12/2022,11:00 PM,72,100,7,Fair
1275,9/13/2022,12:00 AM,72,100,5,Fair
1276,9/13/2022,1:00 AM,70,100,5,Fair
1277,9/13/2022,2:00 AM,70,100,2,Fair
1278,9/13/2022,3:00 AM,70,100,2,Fog
1279,9/13/2022,4:00 AM,70,100,5,Fog
1280,9/13/2022,5:00 AM,70,100,5,Fog
1281,9/13/2022,6:00 AM,70,100,5,Fog
1282,9/13/2022,6:49 AM,68,100,5,Fog
1283,9/13/2022,7:00 AM,68,100,5,Fog
1284,9/13/2022,8:00 AM,68,100,3,Fog
1285,9/13/2022,8:30 AM,70,100,5,Fair
1286,9/13/2022,9:00 AM,70,100,7,Fair
1287,9/13/2022,10:00 AM,75,100,13,Mostly Cloudy
1288,9/13/2022,11:00 AM,79,94,12,Mostly Cloudy
1289,9/13/2022,12:00 PM,82,70,12,Partly Cloudy
1290,9/13/2022,1:00 PM,82,62,12,Fair
1291,9/13/2022,2:00 PM,84,51,13,Fair
1292,9/13/2022,3:00 PM,84,45,14,Fair
1293,9/13/2022,4:00 PM,84,48,17,Fair
1294,9/13/2022,5:00 PM,84,45,17,Fair
1295,9/13/2022,6:00 PM,81,58,17,Fair
1296,9/13/2022,7:00 PM,79,65,16,Fair
1297,9/13/2022,8:00 PM,75,83,13,Fair
1298,9/13/2022,9:00 PM,73,100,10,Fair
1299,9/13/2022,10:00 PM,73,100,8,Fair
1300,9/13/2022,11:00 PM,72,100,7,Fair
311,9/14/2022,12:00 AM,72,100,7,Fair
312,9/14/2022,1:00 AM,70,100,6,Fair
313,9/14/2022,2:00 AM,70,100,6,Fair
314,9/14/2022,3:00 AM,70,100,7,Fair
315,9/14/2022,4:00 AM,68,100,5,Fair
316,9/14/2022,5:00 AM,70,100,6,Fair
317,9/14/2022,6:00 AM,70,100,8,Partly Cloudy
318,9/14/2022,7:00 AM,70,100,10,Partly Cloudy
319,9/14/2022,7:40 AM,68,100,7,Fog
320,9/14/2022,8:00 AM,68,100,6,Fog
321,9/14/2022,8:21 AM,68,100,6,Fog
322,9/14/2022,9:00 AM,70,100,8,Mostly Cloudy
323,9/14/2022,10:00 AM,73,100,9,Mostly Cloudy
324,9/14/2022,11:00 AM,73,100,10,Mostly Cloudy
325,9/14/2022,12:00 PM,81,58,15,Partly Cloudy
326,9/14/2022,1:00 PM,82,58,15,Partly Cloudy
327,9/14/2022,2:00 PM,82,58,16,Partly Cloudy
328,9/14/2022,3:00 PM,82,54,18,Fair
329,9/14/2022,4:00 PM,82,51,20,Fair
330,9/14/2022,5:00 PM,82,51,20,Fair
331,9/14/2022,6:00 PM,81,58,17,Fair
332,9/14/2022,7:00 PM,77,74,16,Fair
333,9/14/2022,8:00 PM,75,94,14,Fair
334,9/14/2022,9:00 PM,73,100,10,Fair
334,9/14/2022,10:00 PM,73,100,10,Fair
334,9/14/2022,11:00 PM,72,100,13,Fair
335,9/15/2022,12:00 AM,72,100,14,Fair
336,9/15/2022,1:00 AM,72,100,15,Fair
337,9/15/2022,2:00 AM,70,100,8,Fair
338,9/15/2022,4:00 AM,70,100,8,Mostly Cloudy
339,9/15/2022,5:00 AM,70,100,8,Mostly Cloudy
340,9/15/2022,6:00 AM,70,100,8,Mostly Cloudy
341,9/15/2022,7:00 AM,70,100,8,Partly Cloudy
342,9/15/2022,8:00 AM,70,100,7,Partly Cloudy
343,9/15/2022,9:00 AM,72,100,8,Fair
344,9/15/2022,9:38 AM,72,100,13,Mostly Cloudy
345,9/15/2022,10:00 AM,75,100,14,Partly Cloudy
346,9/15/2022,11:00 AM,79,54,17,Mostly Cloudy
347,9/15/2022,12:00 PM,79,65,18,Mostly Cloudy
348,9/15/2022,1:00 PM,81,0,17,Partly Cloudy
349,9/15/2022,2:00 PM,81,58,20,Partly Cloudy
350,9/15/2022,3:00 PM,81,58,23,Mostly Cloudy / Windy
351,9/15/2022,4:00 PM,81,61,23,Mostly Cloudy / Windy
352,9/15/2022,5:00 PM,81,58,24,Mostly Cloudy / Windy
353,9/15/2022,6:00 PM,81,58,23,Partly Cloudy / Windy
354,9/15/2022,7:00 PM,79,61,22,Fair / Windy
355,9/15/2022,8:00 PM,75,73,21,Fair / Windy
356,9/15/2022,9:00 PM,73,83,21,Fair / Windy
357,9/15/2022,10:00 PM,72,100,22,Fair / Windy
358,9/15/2022,11:00 PM,72,100,18,Fair
359,9/16/2022,12:00 AM,72,100,18,Fair
360,9/16/2022,1:00 AM,72,100,15,Partly Cloudy
361,9/16/2022,2:00 AM,70,100,13,Partly Cloudy
362,9/16/2022,3:00 AM,70,100,13,Partly Cloudy
363,9/16/2022,4:00 AM,70,100,14,Mostly Cloudy
364,9/16/2022,5:00 AM,70,100,12,Mostly Cloudy
365,9/16/2022,6:00 AM,68,100,12,Fair
366,9/16/2022,7:00 AM,70,100,13,Partly Cloudy
367,9/16/2022,8:00 AM,70,100,13,Partly Cloudy
368,9/16/2022,9:00 AM,72,100,15,Partly Cloudy
369,9/16/2022,10:00 AM,75,100,20,Mostly Cloudy
370,9/16/2022,11:00 AM,77,94,20,Mostly Cloudy
371,9/16/2022,12:00 PM,77,83,20,Mostly Cloudy
372,9/16/2022,1:00 PM,79,74,22,Mostly Cloudy / Windy
373,9/16/2022,2:00 PM,81,65,22,Partly Cloudy / Windy
374,9/16/2022,3:00 PM,81,61,24,Partly Cloudy / Windy
375,9/16/2022,4:00 PM,81,58,26,Partly Cloudy / Windy
376,9/16/2022,5:00 PM,81,61,26,Mostly Cloudy / Windy
377,9/16/2022,6:00 PM,79,65,25,Partly Cloudy / Windy
378,9/16/2022,7:00 PM,77,69,23,Partly Cloudy / Windy
379,9/16/2022,8:00 PM,75,78,22,Fair / Windy
380,9/16/2022,10:00 PM,72,100,18,Fair
381,9/16/2022,11:00 PM,72,100,17,Fair
382,9/17/2022,12:00 AM,70,100,16,Fair
383,9/17/2022,1:00 AM,70,100,16,Fair
384,9/17/2022,2:00 AM,70,100,12,Fair
385,9/17/2022,3:00 AM,70,100,15,Fair
386,9/17/2022,4:00 AM,68,100,10,Fair
387,9/17/2022,5:00 AM,68,100,9,Fair
388,9/17/2022,6:00 AM,68,100,9,Fair
389,9/17/2022,7:00 AM,68,100,9,Mostly Cloudy
390,9/17/2022,8:00 AM,68,100,10,Mostly Cloudy
391,9/17/2022,9:00 AM,70,100,14,Partly Cloudy
392,9/17/2022,10:00 AM,75,100,20,Partly Cloudy
393,9/17/2022,11:00 AM,77,100,21,Partly Cloudy / Windy
394,9/17/2022,12:00 PM,81,61,23,Mostly Cloudy / Windy
395,9/17/2022,1:00 PM,79,61,21,Mostly Cloudy / Windy
396,9/17/2022,2:00 PM,81,54,21,Mostly Cloudy / Windy
397,9/17/2022,3:00 PM,81,58,21,Mostly Cloudy / Windy
398,9/17/2022,4:00 PM,77,74,22,Mostly Cloudy / Windy
399,9/17/2022,5:00 PM,81,58,22,Mostly Cloudy / Windy
400,9/17/2022,6:00 PM,79,61,16,Mostly Cloudy
401,9/17/2022,7:00 PM,72,83,15,Mostly Cloudy
402,9/17/2022,8:00 PM,73,100,13,Mostly Cloudy
403,9/17/2022,9:00 PM,73,100,10,Mostly Cloudy
404,9/17/2022,10:00 PM,73,100,9,Partly Cloudy
405,9/17/2022,11:00 PM,72,100,6,Fair
1327,9/18/2022,12:00 AM,72,100,5,Fair
1328,9/18/2022,1:00 AM,72,100,3,Fair
1329,9/18/2022,2:00 AM,70,100,6,Fair
1330,9/18/2022,3:00 AM,70,100,5,Fair
1331,9/18/2022,4:00 AM,70,100,5,Fair
1332,9/18/2022,5:00 AM,68,100,3,Fair
1333,9/18/2022,6:00 AM,68,100,5,Partly Cloudy
1334,9/18/2022,7:00 AM,68,100,5,Mostly Cloudy
1335,9/18/2022,7:45 AM,70,100,6,Fog
1336,9/18/2022,8:00 AM,70,100,6,Fog
1337,9/18/2022,9:00 AM,72,100,7,Fog
1338,9/18/2022,9:40 AM,73,100,8,Fog
1339,9/18/2022,10:00 AM,73,100,8,Mostly Cloudy
1340,9/18/2022,11:00 AM,77,100,8,Mostly Cloudy
1341,9/18/2022,12:00 PM,79,89,12,Mostly Cloudy
1342,9/18/2022,1:00 PM,77,94,16,Mostly Cloudy
1343,9/18/2022,2:00 PM,79,83,9,Mostly Cloudy
1344,9/18/2022,3:00 PM,79,74,17,Mostly Cloudy
1345,9/18/2022,4:00 PM,81,74,17,Mostly Cloudy
1346,9/18/2022,5:00 PM,81,70,15,Partly Cloudy
1347,9/18/2022,6:00 PM,79,74,14,Fair
1348,9/18/2022,7:00 PM,77,78,13,Fair
1349,9/18/2022,8:00 PM,75,89,13,Fair
1350,9/18/2022,9:00 PM,73,100,8,Fair
1351,9/18/2022,10:00 PM,72,100,7,Fair
1352,9/18/2022,11:00 PM,72,100,6,Partly Cloudy
430,9/19/2022,12:00 AM,72,100,5,Fog
431,9/19/2022,1:00 AM,72,100,2,Fog
432,9/19/2022,2:00 AM,72,100,5,Fog
433,9/19/2022,3:00 AM,70,100,2,Fog
434,9/19/2022,4:00 AM,70,100,1,Fog
435,9/19/2022,5:00 AM,70,100,2,Partly Cloudy
436,9/19/2022,6:00 AM,70,100,2,Partly Cloudy
437,9/19/2022,7:00 AM,70,100,3,Partly Cloudy
438,9/19/2022,8:00 AM,70,100,2,Fair
439,9/19/2022,9:00 AM,70,100,3,Partly Cloudy
440,9/19/2022,10:00 AM,73,100,2,Partly Cloudy
441,9/19/2022,11:00 AM,77,94,2,Partly Cloudy
442,9/19/2022,12:00 PM,79,83,2,Partly Cloudy
443,9/19/2022,1:00 PM,81,70,7,Mostly Cloudy
444,9/19/2022,2:00 PM,82,62,6,Mostly Cloudy
445,9/19/2022,3:00 PM,82,62,9,Mostly Cloudy
446,9/19/2022,4:00 PM,84,55,12,Partly Cloudy
447,9/19/2022,5:00 PM,82,54,12,Partly Cloudy
