,date,time,temp,hum,wind,condition
0,12/1/2022,12:00 AM,61,100,10,Fair
1,12/1/2022,1:00 AM,61,100,10,Fair
2,12/1/2022,2:00 AM,59,100,8,Fair
3,12/1/2022,4:00 AM,59,100,7,Fair
4,12/1/2022,5:00 AM,59,100,7,Fair
5,12/1/2022,6:00 AM,57,100,6,Fair
6,12/1/2022,7:00 AM,55,100,3,Fair
7,12/1/2022,8:00 AM,54,100,6,Fair
8,12/1/2022,9:00 AM,54,100,6,Fair
9,12/1/2022,10:00 AM,59,100,5,Fair
10,12/1/2022,11:00 AM,64,100,3,Fair
11,12/1/2022,12:00 PM,70,83,3,Fair
12,12/1/2022,1:00 PM,72,57,6,Partly Cloudy
13,12/1/2022,2:00 PM,72,57,6,Mostly Cloudy
14,12/1/2022,3:00 PM,72,53,14,Mostly Cloudy
15,12/1/2022,4:00 PM,72,53,15,Mostly Cloudy
16,12/1/2022,5:00 PM,70,64,15,Mostly Cloudy
17,12/1/2022,6:00 PM,70,68,12,Partly Cloudy
18,12/1/2022,7:00 PM,66,88,9,Fair
19,12/1/2022,8:00 PM,64,100,5,Fair
20,12/1/2022,9:00 PM,63,100,5,Fair
21,12/1/2022,10:00 PM,63,100,1,Fair
22,12/1/2022,11:00 PM,61,100,7,Fair
23,12/2/2022,12:00 AM,61,100,7,Partly Cloudy
24,12/2/2022,1:00 AM,61,100,7,Partly Cloudy
25,12/2/2022,2:00 AM,61,100,7,Partly Cloudy
26,12/2/2022,3:00 AM,61,100,6,Mostly Cloudy
27,12/2/2022,4:00 AM,63,100,3,Mostly Cloudy
28,12/2/2022,5:00 AM,63,100,5,Mostly Cloudy
29,12/2/2022,6:00 AM,63,100,5,Mostly Cloudy
30,12/2/2022,7:00 AM,61,100,5,Mostly Cloudy
31,12/2/2022,8:00 AM,61,100,5,Partly Cloudy
32,12/2/2022,9:00 AM,61,100,2,Partly Cloudy
33,12/2/2022,10:00 AM,63,100,3,Partly Cloudy
34,12/2/2022,10:25 AM,66,100,5,Rain
35,12/2/2022,11:00 AM,66,100,3,Partly Cloudy
36,12/2/2022,12:00 PM,70,100,7,Partly Cloudy
37,12/2/2022,1:00 PM,73,69,12,Partly Cloudy
38,12/2/2022,2:00 PM,72,69,13,Mostly Cloudy
39,12/2/2022,3:00 PM,72,69,7,Mostly Cloudy
40,12/2/2022,4:00 PM,72,69,15,Partly Cloudy
41,12/2/2022,5:00 PM,72,69,13,Partly Cloudy
42,12/2/2022,6:00 PM,70,83,13,Partly Cloudy
43,12/2/2022,7:00 PM,68,100,13,Partly Cloudy
44,12/2/2022,8:00 PM,68,100,8,Partly Cloudy
45,12/2/2022,9:00 PM,66,100,8,Mostly Cloudy
