ind,date,time,temp,hum,wind,condition
432,1/19/2022,4:00 AM,59,25.0,20.0,Fair
433,1/19/2022,5:00 AM,57,27.0,20.0,Fair
434,1/19/2022,6:00 AM,55,31.0,20.0,Fair
435,1/19/2022,7:00 AM,54,33.0,22.0,Fair / Windy
436,1/19/2022,8:00 AM,54,33.0,20.0,Fair
437,1/19/2022,9:00 AM,54,33.0,21.0,Fair / Windy
438,1/19/2022,10:00 AM,55,31.0,28.0,Fair / Windy
439,1/19/2022,11:00 AM,57,27.0,30.0,Fair / Windy
440,1/19/2022,12:00 PM,61,23.0,25.0,Fair / Windy
441,1/19/2022,1:00 PM,64,21.0,23.0,Fair / Windy
442,1/19/2022,2:00 PM,68,17.0,24.0,Fair / Windy
443,1/19/2022,3:00 PM,72,14.0,23.0,Fair / Windy
444,1/19/2022,4:00 PM,75,12.0,23.0,Fair / Windy
445,1/19/2022,5:00 PM,73,12.0,21.0,Fair / Windy
446,1/19/2022,6:00 PM,75,12.0,20.0,Fair
447,1/19/2022,7:00 PM,73,13.0,14.0,Fair
448,1/19/2022,8:00 PM,72,14.0,10.0,Fair
449,1/19/2022,9:00 PM,70,16.0,12.0,Fair
450,1/19/2022,10:00 PM,68,17.0,12.0,Fair
451,1/19/2022,11:00 PM,66,19.0,12.0,Fair
452,1/20/2022,12:00 AM,64,19.0,16.0,Fair
453,1/20/2022,1:00 AM,63,19.0,13.0,Fair
454,1/20/2022,2:00 AM,63,15.0,14.0,Fair
455,1/20/2022,3:00 AM,63,15.0,21.0,Fair / Windy
456,1/20/2022,4:00 AM,63,15.0,18.0,Fair
457,1/20/2022,5:00 AM,61,16.0,23.0,Fair / Windy
458,1/20/2022,6:00 AM,59,17.0,21.0,Fair / Windy
459,1/20/2022,7:00 AM,59,17.0,21.0,Fair / Windy
460,1/20/2022,8:00 AM,59,17.0,23.0,Fair / Windy
461,1/20/2022,9:00 AM,59,17.0,21.0,Mostly Cloudy / Windy
462,1/20/2022,10:00 AM,59,16.0,22.0,Fair / Windy
463,1/20/2022,11:00 AM,61,16.0,23.0,Fair / Windy
464,1/20/2022,12:00 PM,64,14.0,24.0,Fair / Windy
465,1/20/2022,1:00 PM,68,13.0,21.0,Fair / Windy
466,1/20/2022,2:00 PM,75,11,25,Fair / Windy
467,1/20/2022,3:00 PM,77,10,25,Fair / Windy
468,1/20/2022,4:00 PM,79,9,26,Sand / Windy
469,1/20/2022,5:00 PM,81,9,24,Sand / Windy
470,1/20/2022,6:00 PM,79,9,20,Fair
471,1/20/2022,7:00 PM,79,10,15,Fair
472,1/20/2022,8:00 PM,77,11,14,Fair
473,1/20/2022,9:00 PM,75,12,13,Fair
474,1/20/2022,10:00 PM,73,13,10,Fair
475,1/20/2022,11:00 PM,72,14,13,Fair
137,1/21/2022,12:00 AM,70,15,14,Fair
138,1/21/2022,1:00 AM,70,15,17,Fair
139,1/21/2022,2:00 AM,70,15,18,Fair
140,1/21/2022,3:00 AM,68,16,18,Fair
141,1/21/2022,4:00 AM,66,15,20,Fair
142,1/21/2022,5:00 AM,66,15,20,Fair
143,1/21/2022,6:00 AM,66,15,21,Fair / Windy
144,1/21/2022,7:00 AM,66,15,20,Fair
145,1/21/2022,8:00 AM,64,16,20,Fair
146,1/21/2022,9:00 AM,66,15,20,Fair
147,1/21/2022,10:00 AM,66,15,18,Fair
148,1/21/2022,11:00 AM,70,14,20,Fair
149,1/21/2022,12:00 PM,73,12,21,Fair / Windy
150,1/21/2022,12:06 PM,75,11,23,Sand / Windy
151,1/21/2022,1:00 PM,81,9,29,Sand / Windy
152,1/21/2022,2:00 PM,82,8,30,Sand / Windy
153,1/21/2022,2:49 PM,82,8,21,Fair / Windy
154,1/21/2022,3:00 PM,77,21,16,Fair
155,1/21/2022,4:00 PM,75,18,18,Fair
156,1/21/2022,5:00 PM,72,33,12,Fair
157,1/21/2022,6:00 PM,72,38,12,Fair
158,1/21/2022,7:00 PM,68,52,12,Fair
159,1/21/2022,8:00 PM,66,88,7,Fair
160,1/21/2022,9:00 PM,64,100,3,Fair
161,1/21/2022,10:00 PM,64,100,1,Fair
162,1/21/2022,11:00 PM,64,100,0,Fair
163,1/22/2022,12:00 AM,64,100,2,Fair
164,1/22/2022,1:00 AM,64,100,2,Mostly Cloudy
165,1/22/2022,2:00 AM,63,100,1,Mostly Cloudy
166,1/22/2022,3:00 AM,61,100,1,Fog
167,1/22/2022,3:15 AM,61,100,2,Fog
168,1/22/2022,4:00 AM,59,100,2,Fog
169,1/22/2022,5:00 AM,57,100,1,Fog
170,1/22/2022,6:00 AM,57,100,5,Fog
171,1/22/2022,7:00 AM,57,100,5,Fog
172,1/22/2022,8:00 AM,55,100,7,Fog
173,1/22/2022,8:25 AM,55,100,7,Fog
174,1/22/2022,8:52 AM,55,100,7,Fog
175,1/22/2022,9:00 AM,55,100,7,Fog
176,1/22/2022,9:42 AM,57,100,7,Fog
177,1/22/2022,9:52 AM,57,100,7,Partly Cloudy
178,1/22/2022,10:00 AM,57,100,7,Partly Cloudy
179,1/22/2022,10:50 AM,61,100,12,Partly Cloudy
180,1/22/2022,11:00 AM,61,100,9,Partly Cloudy
181,1/22/2022,11:15 AM,63,100,7,Partly Cloudy
182,1/22/2022,12:00 PM,66,94,3,Fair
183,1/22/2022,1:00 PM,70,78,2,Fair
184,1/22/2022,2:00 PM,72,60,3,Fair
185,1/22/2022,3:00 PM,75,44,5,Fair
186,1/22/2022,4:00 PM,73,57,8,Fair
187,1/22/2022,5:00 PM,72,60,9,Fair
188,1/22/2022,6:00 PM,70,68,12,Fair
189,1/22/2022,7:00 PM,66,83,12,Fair
190,1/22/2022,8:00 PM,63,100,10,Partly Cloudy
191,1/22/2022,9:00 PM,63,100,5,Fair
192,1/22/2022,10:00 PM,63,100,5,Fair
193,1/22/2022,11:00 PM,63,100,7,Fair
194,1/23/2022,12:00 AM,61,100,5,Fair
195,1/23/2022,1:00 AM,61,100,7,Fair
196,1/23/2022,2:00 AM,61,100,5,Fair
197,1/23/2022,3:00 AM,59,100,7,Fair
198,1/23/2022,4:00 AM,59,100,7,Fair
199,1/23/2022,5:00 AM,55,100,5,Fair
200,1/23/2022,6:00 AM,55,100,3,Fair
201,1/23/2022,7:00 AM,55,100,3,Fog
202,1/23/2022,8:00 AM,55,100,3,Fog
203,1/23/2022,9:00 AM,55,100,3,Fog
204,1/23/2022,10:00 AM,55,100,6,Fog
205,1/23/2022,10:50 AM,57,100,6,Fog
206,1/23/2022,11:00 AM,59,100,6,Partly Cloudy
207,1/23/2022,11:48 AM,63,100,7,Fair
208,1/23/2022,12:00 PM,64,94,7,Fair
209,1/23/2022,1:00 PM,68,73,8,Fair
210,1/23/2022,2:00 PM,72,60,7,Fair
211,1/23/2022,3:00 PM,73,47,7,Fair
212,1/23/2022,4:00 PM,73,53,12,Fair
213,1/23/2022,5:00 PM,72,64,12,Fair
214,1/23/2022,6:00 PM,70,68,14,Fair
215,1/23/2022,7:00 PM,68,68,14,Fair
216,1/23/2022,8:00 PM,66,73,12,Fair
217,1/23/2022,9:00 PM,64,83,9,Fair
218,1/23/2022,10:00 PM,63,88,16,Fair
219,1/23/2022,11:00 PM,61,100,12,Fair
220,1/24/2022,12:00 AM,59,100,13,Partly Cloudy
221,1/24/2022,1:00 AM,59,100,13,Mostly Cloudy
222,1/24/2022,2:00 AM,59,100,20,Mostly Cloudy
223,1/24/2022,3:00 AM,59,100,17,Mostly Cloudy
224,1/24/2022,4:00 AM,59,100,7,Fair
225,1/24/2022,5:00 AM,57,0,7,Fair
226,1/24/2022,6:00 AM,57,100,6,Fair
227,1/24/2022,7:00 AM,57,100,7,Mostly Cloudy
228,1/24/2022,7:15 AM,59,100,12,Mostly Cloudy
229,1/24/2022,8:00 AM,59,100,12,Cloudy
230,1/24/2022,8:40 AM,59,100,7,Mostly Cloudy
231,1/24/2022,9:00 AM,59,100,7,Partly Cloudy
232,1/24/2022,10:00 AM,61,100,7,Partly Cloudy
233,1/24/2022,11:00 AM,64,88,9,Fair
234,1/24/2022,12:00 PM,68,78,14,Partly Cloudy
235,1/24/2022,1:00 PM,70,73,14,Partly Cloudy
236,1/24/2022,2:00 PM,70,68,16,Partly Cloudy
237,1/24/2022,3:00 PM,73,53,14,Partly Cloudy
238,1/24/2022,4:00 PM,73,53,15,Partly Cloudy
239,1/24/2022,5:00 PM,72,60,16,Partly Cloudy
240,1/24/2022,6:00 PM,70,68,16,Fair
241,1/24/2022,7:00 PM,68,78,13,Fair
242,1/24/2022,8:00 PM,66,88,10,Fair
243,1/24/2022,9:00 PM,63,0,12,Fair
244,1/24/2022,10:00 PM,63,0,9,Fair
245,1/24/2022,11:00 PM,63,0,7,Fair
572,1/25/2022,12:00 AM,61,0.0,6.0,Fair
573,1/25/2022,1:00 AM,61,0.0,9.0,Fair
574,1/25/2022,2:00 AM,61,0.0,7.0,Fair
575,1/25/2022,3:00 AM,59,0.0,2.0,Fair
576,1/25/2022,4:00 AM,59,0.0,6.0,Partly Cloudy
577,1/25/2022,5:00 AM,59,0.0,6.0,Partly Cloudy
578,1/25/2022,6:00 AM,57,0.0,6.0,Partly Cloudy
579,1/25/2022,7:00 AM,57,0.0,6.0,Partly Cloudy
580,1/25/2022,8:00 AM,59,0.0,2.0,Fair
581,1/25/2022,9:00 AM,57,100.0,6.0,Partly Cloudy
582,1/25/2022,10:00 AM,61,100.0,5.0,Partly Cloudy
583,1/25/2022,11:00 AM,64,94.0,12.0,Partly Cloudy
584,1/25/2022,12:00 PM,66,78.0,16.0,Partly Cloudy
585,1/25/2022,1:00 PM,68,64.0,14.0,Mostly Cloudy
586,1/25/2022,2:00 PM,68,64.0,21.0,Mostly Cloudy / Windy
587,1/25/2022,3:00 PM,68,52.0,21.0,Mostly Cloudy / Windy
588,1/25/2022,4:00 PM,70,43.0,18.0,Mostly Cloudy
589,1/25/2022,5:00 PM,68,49.0,18.0,Partly Cloudy
590,1/25/2022,6:00 PM,68,49.0,17.0,Mostly Cloudy
591,1/25/2022,7:00 PM,66,46.0,16.0,Partly Cloudy
592,1/25/2022,8:00 PM,63,59.0,10.0,Fair
593,1/25/2022,9:00 PM,61,68.0,7.0,Fair
594,1/25/2022,10:00 PM,61,72.0,3.0,Fair
595,1/25/2022,11:00 PM,59,82.0,1.0,Fair
596,1/26/2022,12:00 AM,59,88.0,5.0,Fair
597,1/26/2022,1:00 AM,59,88.0,5.0,Fair
598,1/26/2022,2:00 AM,57,94.0,5.0,Fair
599,1/26/2022,3:00 AM,57,94.0,5.0,Fair
600,1/26/2022,4:00 AM,55,94.0,5.0,Fair
601,1/26/2022,5:00 AM,54,100.0,2.0,Fair
602,1/26/2022,6:00 AM,54,94.0,5.0,Partly Cloudy
603,1/26/2022,7:00 AM,54,100.0,6.0,Partly Cloudy
604,1/26/2022,8:00 AM,54,100.0,5.0,Mostly Cloudy
605,1/26/2022,9:00 AM,54,100.0,6.0,Partly Cloudy
606,1/26/2022,10:00 AM,57,94.0,2.0,Fair
607,1/26/2022,11:00 AM,63,82.0,1.0,Fair
608,1/26/2022,12:00 PM,64,73.0,6.0,Partly Cloudy
609,1/26/2022,1:00 PM,66,60.0,8.0,Mostly Cloudy
610,1/26/2022,2:00 PM,68,46.0,12.0,Partly Cloudy
611,1/26/2022,3:00 PM,70,43.0,7.0,Partly Cloudy
612,1/26/2022,4:00 PM,68,52.0,16.0,Partly Cloudy
613,1/26/2022,5:00 PM,68,49.0,16.0,Partly Cloudy
614,1/26/2022,6:00 PM,66,56.0,18.0,Fair
615,1/26/2022,7:00 PM,64,64.0,16.0,Fair
616,1/26/2022,8:00 PM,64,59.0,12.0,Fair
617,1/26/2022,9:00 PM,63,63.0,8.0,Fair
618,1/26/2022,10:00 PM,61,72.0,9.0,Fair
619,1/26/2022,11:00 PM,59,82.0,7.0,Fair
620,1/27/2022,12:00 AM,59,88.0,5.0,Fair
621,1/27/2022,1:00 AM,57,94.0,7.0,Fair
622,1/27/2022,2:00 AM,57,94.0,7.0,Fair
623,1/27/2022,3:00 AM,55,100.0,7.0,Fair
624,1/27/2022,4:00 AM,57,100.0,10.0,Fair
625,1/27/2022,5:00 AM,55,100.0,8.0,Fair
626,1/27/2022,6:00 AM,55,100.0,5.0,Fair
627,1/27/2022,7:00 AM,54,100.0,6.0,Fair
628,1/27/2022,8:00 AM,54,94.0,7.0,Fair
629,1/27/2022,9:00 AM,52,100.0,5.0,Fair
630,1/27/2022,10:00 AM,54,88.0,7.0,Fair
631,1/27/2022,11:00 AM,57,72.0,14.0,Fair
632,1/27/2022,12:00 PM,61,52.0,17.0,Fair
633,1/27/2022,1:00 PM,63,45.0,12.0,Fair
634,1/27/2022,2:00 PM,66,37.0,5.0,Fair
635,1/27/2022,3:00 PM,68,35.0,6.0,Fair
636,1/27/2022,4:00 PM,68,33.0,9.0,Fair
637,1/27/2022,5:00 PM,68,40.0,16.0,Fair
638,1/27/2022,6:00 PM,66,43.0,16.0,Fair
639,1/27/2022,7:00 PM,63,52.0,17.0,Fair
640,1/27/2022,8:00 PM,61,59.0,15.0,Fair
641,1/27/2022,9:00 PM,61,59.0,14.0,Fair
642,1/27/2022,10:00 PM,59,63.0,10.0,Fair
643,1/27/2022,11:00 PM,59,67.0,12.0,Fair
246,1/28/2022,12:00 AM,59,72,12,Fair
247,1/28/2022,1:00 AM,59,67,15,Fair
248,1/28/2022,2:00 AM,57,82,16,Fair
249,1/28/2022,3:00 AM,57,94,17,Fair
250,1/28/2022,4:00 AM,57,77,16,Fair
251,1/28/2022,5:00 AM,55,82,14,Fair
252,1/28/2022,6:00 AM,55,77,14,Fair
253,1/28/2022,7:00 AM,55,82,12,Fair
254,1/28/2022,8:00 AM,55,94,12,Fair
255,1/28/2022,9:00 AM,55,100,7,Fair
256,1/28/2022,10:00 AM,55,100,10,Fair
257,1/28/2022,11:00 AM,59,88,14,Sand
258,1/28/2022,12:00 PM,63,48,16,Sand
259,1/28/2022,12:35 PM,0,0,14,Sand
260,1/28/2022,12:38 PM,0,0,14,Sand
261,1/28/2022,1:00 PM,66,32,12,Sand
262,1/28/2022,2:00 PM,68,28,9,Sand
263,1/28/2022,3:00 PM,70,27,9,Sand
264,1/28/2022,4:00 PM,70,25,12,Sand
265,1/28/2022,4:35 PM,70,35,17,Sand
266,1/28/2022,5:00 PM,70,35,16,Sand
267,1/28/2022,6:00 PM,66,40,16,Sand
268,1/28/2022,7:00 PM,64,45,16,Sand
269,1/28/2022,8:00 PM,63,59,12,Sand
270,1/28/2022,9:00 PM,63,59,10,Sand
271,1/28/2022,10:00 PM,61,68,7,Sand
272,1/28/2022,11:00 PM,61,72,5,Sand
273,1/29/2022,12:00 AM,59,100,6,Fog
274,1/29/2022,1:00 AM,59,100,6,Fog
275,1/29/2022,2:00 AM,59,100,7,Fog
276,1/29/2022,3:00 AM,59,100,6,Fog
277,1/29/2022,4:00 AM,55,100,6,Fog
278,1/29/2022,5:00 AM,57,100,8,Fog
279,1/29/2022,6:00 AM,54,100,7,Fog
280,1/29/2022,7:00 AM,54,100,5,Fog
281,1/29/2022,7:46 AM,54,100,6,Fog
282,1/29/2022,8:00 AM,54,100,6,Fog
283,1/29/2022,9:00 AM,55,100,6,Fog
284,1/29/2022,10:00 AM,57,100,9,Fog
285,1/29/2022,11:00 AM,59,100,12,Fog
286,1/29/2022,11:45 AM,61,100,9,Fog
287,1/29/2022,12:00 PM,63,100,9,Fog
288,1/29/2022,1:00 PM,66,0,7,Widespread Dust
289,1/29/2022,2:00 PM,70,60,3,Widespread Dust
290,1/29/2022,3:00 PM,73,41,5,Widespread Dust
291,1/29/2022,4:00 PM,73,36,7,Widespread Dust
292,1/29/2022,5:00 PM,72,43,6,Widespread Dust
293,1/29/2022,6:00 PM,70,46,7,Widespread Dust
294,1/29/2022,7:00 PM,68,56,8,Widespread Dust
295,1/29/2022,8:00 PM,64,77,7,Widespread Dust
296,1/29/2022,8:45 PM,64,94,6,Fair
297,1/29/2022,9:00 PM,64,94,5,Fair
298,1/29/2022,10:00 PM,63,100,7,Fair
299,1/29/2022,11:00 PM,61,100,3,Fair
300,1/29/2022,11:28 PM,61,100,3,Widespread Dust
692,1/30/2022,12:00 AM,61,100.0,3.0,Widespread Dust
693,1/30/2022,1:00 AM,59,100.0,7.0,Fog
694,1/30/2022,2:00 AM,59,100.0,5.0,Fog
695,1/30/2022,3:00 AM,59,100.0,2.0,Fog
696,1/30/2022,4:00 AM,55,100.0,3.0,Fog
697,1/30/2022,5:00 AM,54,100.0,3.0,Fog
698,1/30/2022,6:00 AM,52,100.0,9.0,Partly Cloudy
699,1/30/2022,7:00 AM,54,100.0,7.0,Fog
700,1/30/2022,8:00 AM,52,100.0,5.0,Fog
701,1/30/2022,9:00 AM,52,100.0,5.0,Fog
702,1/30/2022,10:00 AM,57,100.0,7.0,Fog
703,1/30/2022,11:00 AM,63,72.0,6.0,Widespread Dust
704,1/30/2022,12:00 PM,66,43.0,6.0,Widespread Dust
705,1/30/2022,1:00 PM,70,40.0,5.0,Fair
706,1/30/2022,2:00 PM,72,33.0,5.0,Sand
707,1/30/2022,3:00 PM,73,27.0,5.0,Fair
708,1/30/2022,4:00 PM,75,22.0,2.0,Fair
709,1/30/2022,5:00 PM,73,31.0,15.0,Sand
710,1/30/2022,6:00 PM,68,43.0,14.0,Sand
711,1/30/2022,7:00 PM,68,49.0,9.0,Sand
712,1/30/2022,8:00 PM,66,60.0,8.0,Sand
713,1/30/2022,9:00 PM,64,73.0,5.0,Widespread Dust
714,1/30/2022,10:00 PM,63,82.0,3.0,Widespread Dust
715,1/30/2022,11:00 PM,63,82.0,5.0,Widespread Dust
716,1/31/2022,12:00 AM,61,100.0,2.0,Fog
717,1/31/2022,1:00 AM,61,100.0,2.0,Fog
718,1/31/2022,2:00 AM,61,100.0,0.0,Fog
719,1/31/2022,3:00 AM,59,100.0,2.0,Fog
720,1/31/2022,4:00 AM,59,100.0,3.0,Fog
721,1/31/2022,5:00 AM,59,100.0,5.0,Fog
722,1/31/2022,6:00 AM,57,100.0,7.0,Fog
723,1/31/2022,6:40 AM,57,100.0,7.0,Fog
724,1/31/2022,7:00 AM,57,100.0,6.0,Fog
725,1/31/2022,8:00 AM,57,100.0,5.0,Fog
726,1/31/2022,9:00 AM,57,100.0,6.0,Fog
727,1/31/2022,10:00 AM,57,88.0,6.0,Fair
728,1/31/2022,11:00 AM,61,59.0,6.0,Fair
729,1/31/2022,12:00 PM,68,33.0,12.0,Fair
730,1/31/2022,1:00 PM,75,15.0,15.0,Fair
731,1/31/2022,2:00 PM,79,11.0,16.0,Fair
732,1/31/2022,3:00 PM,79,10.0,9.0,Fair
733,1/31/2022,4:00 PM,79,9.0,14.0,Fair
734,1/31/2022,5:00 PM,81,9.0,9.0,Fair
735,1/31/2022,6:00 PM,81,9.0,9.0,Fair
736,1/31/2022,7:00 PM,79,10.0,6.0,Fair
737,1/31/2022,8:00 PM,77,12.0,12.0,Fair
738,1/31/2022,9:00 PM,75,11.0,9.0,Fair
739,1/31/2022,10:00 PM,75,11.0,9.0,Fair
