ind,date,time,temp,hum,wind,condition
1793,10/26/2022,10:00 AM,68,100,2,Partly Cloudy
1794,10/26/2022,11:00 AM,77,100,3,Partly Cloudy
1795,10/26/2022,12:00 PM,84,45,9,Fair
1796,10/26/2022,1:00 PM,91,21,9,Fair
1797,10/26/2022,2:00 PM,90,40,8,Fair
1798,10/26/2022,3:00 PM,70,83,12,Fair
1799,10/26/2022,4:00 PM,86,51,10,Fair
1800,10/26/2022,5:00 PM,82,58,14,Fair
1801,10/26/2022,6:00 PM,79,69,14,Fair
1802,10/26/2022,7:00 PM,75,100,14,Fair
1803,10/26/2022,8:00 PM,72,100,13,Fair
1804,10/26/2022,9:00 PM,72,100,8,Fair
1805,10/26/2022,10:00 PM,72,100,8,Fair
1806,10/26/2022,11:00 PM,70,100,8,Fair
524,10/27/2022,12:00 AM,70,100,8,Fair
525,10/27/2022,1:00 AM,68,100,8,Fair
526,10/27/2022,2:00 AM,66,100,6,Fair
527,10/27/2022,3:00 AM,64,100,8,Fog
528,10/27/2022,4:00 AM,64,100,8,Fog
529,10/27/2022,5:00 AM,64,100,8,Partly Cloudy
530,10/27/2022,6:00 AM,64,100,5,Partly Cloudy
531,10/27/2022,7:00 AM,64,100,5,Partly Cloudy
532,10/27/2022,8:00 AM,63,100,5,Fair
533,10/27/2022,9:00 AM,66,100,1,Fair
534,10/27/2022,10:00 AM,75,34,10,Fair
535,10/27/2022,11:00 AM,82,19,14,Fair
536,10/27/2022,12:00 PM,88,14,16,Fair
537,10/27/2022,1:00 PM,93,9,16,Fair
538,10/27/2022,2:00 PM,97,7,16,Fair
539,10/27/2022,3:00 PM,97,7,13,Fair
540,10/27/2022,4:00 PM,97,7,5,Fair
541,10/27/2022,5:00 PM,93,17,12,Fair
542,10/27/2022,6:00 PM,91,17,12,Fair
543,10/27/2022,7:00 PM,86,18,10,Fair
544,10/27/2022,8:00 PM,81,26,8,Fair
545,10/27/2022,9:00 PM,79,28,8,Fair
546,10/27/2022,10:00 PM,77,29,8,Fair
547,10/27/2022,11:00 PM,75,44,10,Fair
548,10/28/2022,12:00 AM,73,53,14,Fair
549,10/28/2022,1:00 AM,70,64,8,Fair
550,10/28/2022,2:00 AM,70,83,6,Fair
551,10/28/2022,3:00 AM,68,100,8,Fair
552,10/28/2022,4:00 AM,68,100,8,Fair
553,10/28/2022,5:00 AM,68,43,5,Fair
554,10/28/2022,6:00 AM,68,16,13,Fair
555,10/28/2022,7:00 AM,70,21,13,Fair
556,10/28/2022,8:00 AM,68,23,12,Fair
557,10/28/2022,9:00 AM,75,14,12,Fair
558,10/28/2022,10:00 AM,79,12,14,Fair
559,10/28/2022,11:00 AM,82,11,18,Fair
560,10/28/2022,12:00 PM,88,9,17,Fair
561,10/28/2022,1:00 PM,91,8,16,Fair
562,10/28/2022,2:00 PM,97,7,14,Fair
563,10/28/2022,3:00 PM,99,7,12,Fair
564,10/28/2022,4:00 PM,97,13,9,Fair
565,10/28/2022,5:00 PM,93,14,13,Fair
566,10/28/2022,6:00 PM,90,17,13,Fair
567,10/28/2022,7:00 PM,82,25,14,Fair
568,10/28/2022,8:00 PM,81,26,13,Fair
569,10/28/2022,9:00 PM,79,24,15,Fair
570,10/28/2022,10:00 PM,79,26,14,Fair
571,10/28/2022,11:00 PM,77,26,12,Fair
190,10/29/2022,12:00 AM,75,27,7,Fair
191,10/29/2022,1:00 AM,61,52,9,Fair
192,10/29/2022,3:00 AM,73,38,8,Fair
193,10/29/2022,4:00 AM,73,25,9,Fair
194,10/29/2022,5:00 AM,75,22,10,Fair
195,10/29/2022,6:00 AM,72,27,9,Fair
196,10/29/2022,7:00 AM,72,23,8,Fair
197,10/29/2022,8:00 AM,72,22,8,Fair
198,10/29/2022,9:00 AM,93,10,12,Fair
199,10/29/2022,10:00 AM,82,14,9,Fair
200,10/29/2022,11:00 AM,88,10,12,Fair
201,10/29/2022,12:00 PM,90,10,12,Fair
202,10/29/2022,1:00 PM,93,8,14,Fair
203,10/29/2022,2:00 PM,97,7,10,Fair
204,10/29/2022,3:00 PM,99,6,13,Fair
205,10/29/2022,4:00 PM,97,8,12,Fair
206,10/29/2022,5:00 PM,95,9,12,Fair
207,10/29/2022,6:00 PM,91,10,10,Fair
208,10/29/2022,7:00 PM,84,18,9,Fair
209,10/29/2022,8:00 PM,82,21,6,Fair
210,10/29/2022,9:00 PM,81,26,8,Fair
211,10/29/2022,10:00 PM,77,28,7,Fair
212,10/29/2022,11:00 PM,75,27,7,Fair
572,10/30/2022,12:00 AM,75,22,6,Fair
573,10/30/2022,1:00 AM,0,0,8,Fair
574,10/30/2022,2:00 AM,0,0,9,Fair
575,10/30/2022,3:00 AM,0,0,10,Fair
576,10/30/2022,4:00 AM,0,0,8,Fair
577,10/30/2022,5:00 AM,0,0,7,Fair
578,10/30/2022,6:00 AM,0,0,6,Fair
579,10/30/2022,7:00 AM,66,28,7,Fair
580,10/30/2022,8:00 AM,66,28,8,Fair
581,10/30/2022,9:00 AM,70,21,8,Fair
582,10/30/2022,10:00 AM,77,14,14,Fair
583,10/30/2022,11:00 AM,84,11,18,Fair
584,10/30/2022,12:00 PM,90,9,17,Fair
585,10/30/2022,1:00 PM,95,7,15,Fair
586,10/30/2022,2:00 PM,79,10,13,Fair
587,10/30/2022,3:00 PM,97,6,8,Fair
588,10/30/2022,4:00 PM,90,26,12,Fair
589,10/30/2022,5:00 PM,90,16,12,Fair
590,10/30/2022,6:00 PM,86,25,10,Fair
591,10/30/2022,7:00 PM,86,25,10,Fair
592,10/30/2022,8:00 PM,79,34,9,Fair
593,10/30/2022,9:00 PM,79,42,12,Fair
594,10/30/2022,10:00 PM,77,41,12,Fair
595,10/30/2022,11:00 PM,75,38,8,Fair
596,10/31/2022,12:00 AM,73,36,5,Fair
597,10/31/2022,1:00 AM,70,40,5,Fair
598,10/31/2022,2:00 AM,70,40,5,Fair
599,10/31/2022,3:00 AM,66,43,7,Fair
600,10/31/2022,4:00 AM,68,37,5,Fair
601,10/31/2022,5:00 AM,66,37,7,Fair
602,10/31/2022,6:00 AM,66,56,5,Fair
603,10/31/2022,7:00 AM,64,37,7,Fair
604,10/31/2022,8:00 AM,64,37,8,Fair
605,10/31/2022,9:00 AM,68,26,9,Fair
606,10/31/2022,10:00 AM,73,19,8,Fair
607,10/31/2022,11:00 AM,79,14,9,Fair
608,10/31/2022,12:00 PM,84,11,10,Fair
609,10/31/2022,1:00 PM,88,9,5,Fair
610,10/31/2022,2:00 PM,91,8,2,Fair
611,10/31/2022,3:00 PM,93,7,3,Fair
612,10/31/2022,4:00 PM,0,0,12,Fair
613,10/31/2022,5:00 PM,88,33,14,Fair
614,10/31/2022,6:00 PM,86,40,13,Fair
615,10/31/2022,7:00 PM,82,42,12,Fair
616,10/31/2022,8:00 PM,79,44,10,Fair
617,10/31/2022,9:00 PM,79,36,14,Fair
618,10/31/2022,10:00 PM,75,44,12,Fair
619,10/31/2022,11:00 PM,72,60,9,Fair
