,date,time,temp,hum,wind,condition
0,4/1/2022,1:00 AM,61,94.0,14.0,Partly Cloudy
1,4/1/2022,2:00 AM,61,94.0,12.0,Partly Cloudy
2,4/1/2022,3:00 AM,61,94.0,14.0,Partly Cloudy
3,4/1/2022,4:00 AM,61,94.0,10.0,Partly Cloudy
4,4/1/2022,5:00 AM,61,94.0,9.0,Partly Cloudy
5,4/1/2022,6:00 AM,61,88.0,8.0,Partly Cloudy
6,4/1/2022,7:00 AM,63,82.0,14.0,Cloudy
7,4/1/2022,8:00 AM,61,82.0,14.0,Partly Cloudy
8,4/1/2022,9:00 AM,63,77.0,12.0,Mostly Cloudy
9,4/1/2022,10:00 AM,64,73.0,18.0,Mostly Cloudy
10,4/1/2022,11:00 AM,66,56.0,21.0,Mostly Cloudy / Windy
11,4/1/2022,12:00 PM,68,52.0,16.0,Mostly Cloudy
12,4/1/2022,1:00 PM,72,43.0,16.0,Fair
13,4/1/2022,2:00 PM,73,38.0,17.0,Fair
14,4/1/2022,3:00 PM,75,36.0,15.0,Fair
15,4/1/2022,4:00 PM,73,47.0,24.0,Fair / Windy
16,4/1/2022,5:00 PM,72,50.0,23.0,Fair / Windy
17,4/1/2022,6:00 PM,72,46.0,20.0,Fair
18,4/1/2022,7:00 PM,70,49.0,20.0,Fair
19,4/1/2022,8:00 PM,66,56.0,17.0,Fair
20,4/1/2022,9:00 PM,64,64.0,15.0,Fair
21,4/1/2022,10:00 PM,63,72.0,14.0,Partly Cloudy
22,4/1/2022,11:00 PM,63,72.0,14.0,Mostly Cloudy
23,4/1/2022,12:00 AM,63,72.0,15.0,Mostly Cloudy
24,4/2/2022,1:00 AM,61,77.0,14.0,Mostly Cloudy
25,4/2/2022,2:00 AM,61,77.0,13.0,Partly Cloudy
26,4/2/2022,3:00 AM,59,88.0,8.0,Fair
27,4/2/2022,4:00 AM,57,94.0,7.0,Fair
28,4/2/2022,5:00 AM,57,94.0,3.0,Partly Cloudy
29,4/2/2022,6:00 AM,59,94.0,5.0,Partly Cloudy
30,4/2/2022,7:00 AM,61,82.0,9.0,Partly Cloudy
31,4/2/2022,8:00 AM,59,88.0,8.0,Partly Cloudy
32,4/2/2022,10:00 AM,63,72.0,5.0,Mostly Cloudy
33,4/2/2022,11:00 AM,66,60.0,5.0,Partly Cloudy
34,4/2/2022,12:00 PM,70,49.0,7.0,Fair
35,4/2/2022,1:00 PM,70,49.0,7.0,Fair
36,4/2/2022,2:00 PM,72,50.0,10.0,Fair
37,4/2/2022,3:00 PM,72,46.0,13.0,Fair
38,4/2/2022,4:00 PM,70,49.0,13.0,Fair
39,4/2/2022,5:00 PM,70,49.0,13.0,Fair
40,4/2/2022,6:00 PM,68,60.0,14.0,Fair
41,4/2/2022,7:00 PM,68,60.0,13.0,Fair
42,4/2/2022,8:00 PM,64,73.0,10.0,Fair
43,4/2/2022,9:00 PM,63,77.0,10.0,Fair
44,4/2/2022,10:00 PM,63,77.0,6.0,Fair
45,4/2/2022,11:00 PM,61,82.0,3.0,Fair
46,4/2/2022,12:00 AM,59,82.0,1.0,Fair
47,4/3/2022,1:00 AM,59,88.0,3.0,Fair
48,4/3/2022,2:00 AM,57,94.0,3.0,Fair
49,4/3/2022,3:00 AM,57,94.0,6.0,Partly Cloudy
50,4/3/2022,4:00 AM,55,100.0,6.0,Partly Cloudy
51,4/3/2022,5:00 AM,55,100.0,3.0,Fair
52,4/3/2022,6:00 AM,55,100.0,6.0,Fair
53,4/3/2022,7:00 AM,54,100.0,6.0,Fair
54,4/3/2022,8:00 AM,54,100.0,7.0,Partly Cloudy
55,4/3/2022,9:00 AM,59,100.0,7.0,Partly Cloudy
56,4/3/2022,10:00 AM,64,94.0,8.0,Mostly Cloudy
57,4/3/2022,11:00 AM,66,88.0,10.0,Mostly Cloudy
58,4/3/2022,12:00 PM,70,68.0,15.0,Partly Cloudy
59,4/3/2022,1:00 PM,72,57.0,15.0,Partly Cloudy
60,4/3/2022,2:00 PM,72,57.0,20.0,Partly Cloudy
61,4/3/2022,3:00 PM,73,53.0,20.0,Partly Cloudy
62,4/3/2022,4:00 PM,73,47.0,21.0,Fair / Windy
63,4/3/2022,5:00 PM,73,47.0,21.0,Fair / Windy
64,4/3/2022,6:00 PM,70,60.0,22.0,Fair / Windy
65,4/3/2022,7:00 PM,68,73.0,22.0,Fair / Windy
66,4/3/2022,8:00 PM,66,94.0,22.0,Partly Cloudy / Windy
67,4/3/2022,9:00 PM,66,100.0,17.0,Mostly Cloudy
68,4/3/2022,10:00 PM,64,100.0,21.0,Cloudy / Windy
69,4/3/2022,11:00 PM,64,100.0,26.0,Partly Cloudy / Windy
70,4/3/2022,12:00 AM,64,100.0,21.0,Partly Cloudy / Windy
71,4/4/2022,1:00 AM,64,100.0,26.0,Partly Cloudy / Windy
72,4/4/2022,1:20 AM,64,100.0,25.0,Partly Cloudy / Windy
73,4/4/2022,1:32 AM,64,100.0,25.0,Light Rain / Windy
74,4/4/2022,2:00 AM,63,100.0,25.0,Light Rain / Windy
75,4/4/2022,3:00 AM,63,100.0,18.0,Partly Cloudy
76,4/4/2022,4:00 AM,63,100.0,20.0,Partly Cloudy
77,4/4/2022,5:00 AM,61,100.0,22.0,Fair / Windy
78,4/4/2022,6:00 AM,63,100.0,21.0,Partly Cloudy / Windy
79,4/4/2022,7:00 AM,63,100.0,15.0,Mostly Cloudy
80,4/4/2022,8:00 AM,63,100.0,14.0,Mostly Cloudy
81,4/4/2022,9:00 AM,63,100.0,15.0,Mostly Cloudy
82,4/4/2022,10:00 AM,63,100.0,18.0,Partly Cloudy
83,4/4/2022,11:00 AM,66,83.0,20.0,Partly Cloudy
84,4/4/2022,12:00 PM,68,73.0,17.0,Partly Cloudy
85,4/4/2022,1:00 PM,70,56.0,16.0,Partly Cloudy
86,4/4/2022,1:18 PM,70,56.0,17.0,Partly Cloudy
87,4/4/2022,2:00 PM,70,60.0,14.0,Partly Cloudy
88,4/4/2022,3:00 PM,70,56.0,20.0,Mostly Cloudy
89,4/4/2022,4:00 PM,70,56.0,16.0,Partly Cloudy
90,4/4/2022,5:00 PM,72,53.0,15.0,Partly Cloudy
91,4/4/2022,6:00 PM,70,53.0,16.0,Partly Cloudy
92,4/4/2022,7:00 PM,68,56.0,18.0,Partly Cloudy
93,4/4/2022,8:00 PM,64,68.0,15.0,Partly Cloudy
94,4/4/2022,9:00 PM,64,64.0,13.0,Partly Cloudy
95,4/5/2022,1:00 AM,61,77.0,10.0,Partly Cloudy
96,4/5/2022,2:00 AM,59,77.0,7.0,Partly Cloudy
97,4/5/2022,3:00 AM,59,77.0,14.0,Partly Cloudy
98,4/5/2022,4:00 AM,59,63.0,10.0,Partly Cloudy
99,4/5/2022,5:00 AM,59,48.0,10.0,Partly Cloudy
100,4/5/2022,6:00 AM,57,59.0,6.0,Partly Cloudy
101,4/5/2022,7:00 AM,57,67.0,6.0,Mostly Cloudy
102,4/5/2022,8:00 AM,55,77.0,5.0,Partly Cloudy
103,4/5/2022,9:00 AM,59,55.0,7.0,Partly Cloudy
104,4/5/2022,10:00 AM,63,55.0,10.0,Partly Cloudy
105,4/5/2022,11:00 AM,66,40.0,15.0,Partly Cloudy
106,4/5/2022,12:00 PM,66,40.0,15.0,Partly Cloudy
107,4/5/2022,1:00 PM,68,35.0,16.0,Partly Cloudy
108,4/5/2022,2:00 PM,68,37.0,14.0,Partly Cloudy
109,4/5/2022,3:00 PM,70,38.0,17.0,Partly Cloudy
110,4/5/2022,4:00 PM,70,31.0,17.0,Partly Cloudy
111,4/5/2022,5:00 PM,70,35.0,18.0,Partly Cloudy
112,4/5/2022,6:00 PM,68,37.0,16.0,Partly Cloudy
113,4/5/2022,7:00 PM,68,35.0,17.0,Partly Cloudy
114,4/5/2022,8:00 PM,64,42.0,17.0,Partly Cloudy
115,4/5/2022,9:00 PM,63,52.0,14.0,Fair
116,4/5/2022,10:00 PM,61,59.0,10.0,Fair
117,4/5/2022,11:00 PM,61,59.0,10.0,Fair
118,4/5/2022,12:00 AM,59,72.0,12.0,Fair
119,4/6/2022,1:00 AM,59,77.0,7.0,Fair
120,4/6/2022,2:00 AM,57,82.0,6.0,Fair
121,4/6/2022,3:00 AM,55,88.0,5.0,Partly Cloudy
122,4/6/2022,4:00 AM,57,77.0,6.0,Mostly Cloudy
123,4/6/2022,5:00 AM,57,59.0,6.0,Mostly Cloudy
124,4/6/2022,6:00 AM,54,67.0,7.0,Fair
125,4/6/2022,7:00 AM,54,67.0,6.0,Fair
126,4/6/2022,8:00 AM,54,72.0,7.0,Fair
127,4/6/2022,9:00 AM,59,59.0,3.0,Fair
128,4/6/2022,10:00 AM,63,55.0,9.0,Mostly Cloudy
129,4/6/2022,11:00 AM,64,52.0,13.0,Mostly Cloudy
130,4/6/2022,12:00 PM,68,40.0,16.0,Mostly Cloudy
131,4/6/2022,1:00 PM,70,35.0,15.0,Partly Cloudy
132,4/6/2022,2:00 PM,70,40.0,17.0,Partly Cloudy
133,4/6/2022,3:00 PM,72,35.0,18.0,Partly Cloudy
134,4/6/2022,4:00 PM,72,31.0,20.0,Fair
135,4/6/2022,5:00 PM,70,33.0,21.0,Fair / Windy
136,4/6/2022,6:00 PM,70,35.0,21.0,Fair / Windy
137,4/6/2022,7:00 PM,68,37.0,22.0,Fair / Windy
138,4/6/2022,8:00 PM,0,0.0,21.0,Fair / Windy
139,4/6/2022,9:00 PM,63,55.0,16.0,Fair
140,4/6/2022,10:00 PM,61,63.0,14.0,Fair
141,4/6/2022,11:00 PM,61,63.0,13.0,Fair
142,4/6/2022,12:00 AM,59,72.0,13.0,Fair
143,4/7/2022,1:00 AM,59,72.0,12.0,Fair
144,4/7/2022,2:00 AM,57,77.0,9.0,Fair
145,4/7/2022,3:00 AM,57,82.0,7.0,Fair
146,4/7/2022,4:00 AM,57,88.0,7.0,Partly Cloudy
147,4/7/2022,5:00 AM,57,88.0,7.0,Partly Cloudy
148,4/7/2022,6:00 AM,55,100.0,7.0,Fair
149,4/7/2022,7:00 AM,55,94.0,7.0,Partly Cloudy
150,4/7/2022,8:00 AM,55,94.0,8.0,Partly Cloudy
151,4/7/2022,9:00 AM,59,82.0,9.0,Partly Cloudy
152,4/7/2022,10:00 AM,64,59.0,14.0,Partly Cloudy
153,4/7/2022,11:00 AM,66,46.0,13.0,Mostly Cloudy
154,4/7/2022,12:00 PM,68,52.0,17.0,Mostly Cloudy
155,4/7/2022,1:00 PM,68,52.0,18.0,Mostly Cloudy
156,4/7/2022,2:00 PM,70,40.0,15.0,Partly Cloudy
157,4/7/2022,3:00 PM,73,38.0,16.0,Fair
158,4/7/2022,4:00 PM,73,41.0,20.0,Fair
159,4/7/2022,5:00 PM,72,46.0,22.0,Fair / Windy
160,4/7/2022,6:00 PM,72,46.0,21.0,Fair / Windy
161,4/7/2022,7:00 PM,68,49.0,21.0,Fair / Windy
162,4/7/2022,8:00 PM,64,52.0,21.0,Fair / Windy
163,4/7/2022,9:00 PM,63,55.0,17.0,Fair
164,4/7/2022,10:00 PM,61,72.0,16.0,Fair
165,4/7/2022,11:00 PM,61,72.0,13.0,Fair
166,4/7/2022,12:00 AM,59,82.0,10.0,Fair
167,4/8/2022,1:00 AM,59,88.0,9.0,Partly Cloudy
168,4/8/2022,2:00 AM,59,94.0,8.0,Partly Cloudy
169,4/8/2022,3:00 AM,59,100.0,8.0,Partly Cloudy
170,4/8/2022,4:00 AM,57,100.0,8.0,Partly Cloudy
171,4/8/2022,5:00 AM,57,100.0,8.0,Partly Cloudy
172,4/8/2022,6:00 AM,57,100.0,7.0,Partly Cloudy
173,4/8/2022,7:00 AM,57,100.0,10.0,Partly Cloudy
174,4/8/2022,8:00 AM,57,100.0,10.0,Mostly Cloudy
175,4/8/2022,9:00 AM,63,88.0,14.0,Mostly Cloudy
176,4/8/2022,10:00 AM,66,78.0,22.0,Mostly Cloudy / Windy
177,4/8/2022,11:00 AM,68,68.0,20.0,Mostly Cloudy
178,4/8/2022,12:00 PM,70,56.0,18.0,Partly Cloudy
179,4/8/2022,1:00 PM,72,53.0,21.0,Partly Cloudy / Windy
180,4/8/2022,2:00 PM,75,44.0,21.0,Fair / Windy
181,4/8/2022,3:00 PM,75,47.0,21.0,Fair / Windy
182,4/8/2022,4:00 PM,75,44.0,22.0,Fair / Windy
183,4/8/2022,5:00 PM,75,44.0,20.0,Fair
184,4/8/2022,6:00 PM,73,50.0,21.0,Fair / Windy
185,4/8/2022,7:00 PM,70,60.0,22.0,Fair / Windy
186,4/8/2022,8:00 PM,66,73.0,21.0,Fair / Windy
187,4/8/2022,9:00 PM,64,77.0,20.0,Fair
188,4/8/2022,10:00 PM,63,88.0,17.0,Partly Cloudy
189,4/8/2022,11:00 PM,63,88.0,21.0,Partly Cloudy / Windy
190,4/8/2022,12:00 AM,63,88.0,16.0,Mostly Cloudy
191,4/9/2022,1:00 AM,63,82.0,17.0,Mostly Cloudy
192,4/9/2022,2:00 AM,63,82.0,17.0,Mostly Cloudy
193,4/9/2022,3:00 AM,63,82.0,20.0,Mostly Cloudy
194,4/9/2022,4:00 AM,63,88.0,15.0,Mostly Cloudy
195,4/9/2022,5:00 AM,63,88.0,15.0,Mostly Cloudy
196,4/9/2022,6:00 AM,63,88.0,15.0,Mostly Cloudy
197,4/9/2022,7:00 AM,61,100.0,13.0,Partly Cloudy
198,4/9/2022,8:00 AM,61,100.0,13.0,Mostly Cloudy
199,4/9/2022,9:00 AM,63,94.0,16.0,Mostly Cloudy
200,4/9/2022,10:00 AM,66,83.0,18.0,Partly Cloudy
201,4/9/2022,11:00 AM,68,78.0,17.0,Fair
202,4/9/2022,12:00 PM,72,60.0,17.0,Fair
203,4/9/2022,1:00 PM,75,50.0,15.0,Fair
204,4/9/2022,2:00 PM,79,42.0,14.0,Fair
205,4/9/2022,3:00 PM,82,32.0,8.0,Fair
206,4/9/2022,4:00 PM,81,42.0,9.0,Fair
207,4/9/2022,5:00 PM,77,50.0,21.0,Fair / Windy
208,4/9/2022,6:00 PM,73,61.0,21.0,Fair / Windy
209,4/9/2022,7:00 PM,72,64.0,16.0,Fair
