,date,time,temp,hum,wind,condition
95,5/72022,12:00 AM,68,100,24,Partly Cloudy / Windy
96,5/72022,1:00 AM,68,100,22,Partly Cloudy / Windy
97,5/72022,2:00 AM,68,100,23,Mostly Cloudy / Windy
98,5/72022,3:00 AM,68,100,22,Mostly Cloudy / Windy
99,5/72022,4:00 AM,68,100,22,Mostly Cloudy / Windy
100,5/72022,5:00 AM,68,100,22,Mostly Cloudy / Windy
101,5/72022,6:00 AM,68,100,22,Mostly Cloudy / Windy
102,5/72022,7:00 AM,68,100,15,Cloudy
103,5/72022,8:00 AM,68,100,25,Cloudy / Windy
104,5/72022,9:00 AM,70,94,26,Mostly Cloudy / Windy
105,5/72022,10:00 AM,73,83,28,Partly Cloudy / Windy
106,5/72022,11:00 AM,75,78,26,Fair / Windy
107,5/72022,12:00 PM,79,57,25,Fair / Windy
108,5/72022,1:00 PM,81,54,25,Fair / Windy
109,5/72022,2:00 PM,81,54,26,Fair / Windy
110,5/72022,3:00 PM,82,48,26,Fair / Windy
111,5/72022,4:00 PM,82,48,26,Fair / Windy
112,5/72022,5:00 PM,82,48,25,Fair / Windy
113,5/72022,6:00 PM,81,51,26,Fair / Windy
114,5/72022,7:00 PM,79,57,26,Fair / Windy
115,5/72022,8:00 PM,75,65,26,Fair / Windy
116,5/72022,9:00 PM,72,83,25,Fair / Windy
117,5/72022,10:00 PM,70,94,25,Fair / Windy
118,5/72022,11:00 PM,70,94,25,Mostly Cloudy / Windy
119,6/72022,12:00 AM,68,94,23,Mostly Cloudy / Windy
120,6/72022,1:00 AM,68,94,17,Partly Cloudy
121,6/72022,2:00 AM,66,100,20,Partly Cloudy
122,6/72022,4:00 AM,66,100,17,Partly Cloudy
123,6/72022,6:00 AM,68,94,24,Cloudy / Windy
124,6/72022,7:00 AM,68,100,24,Cloudy / Windy
125,6/72022,8:00 AM,70,94,23,Cloudy / Windy
126,6/72022,9:00 AM,70,100,25,Cloudy / Windy
127,6/72022,10:00 AM,72,100,25,Cloudy / Windy
128,6/72022,11:00 AM,73,94,24,Cloudy / Windy
129,6/72022,12:00 PM,77,78,25,Partly Cloudy / Windy
130,6/72022,1:00 PM,79,65,25,Fair / Windy
131,6/72022,2:00 PM,82,51,26,Fair / Windy
132,6/72022,3:00 PM,84,48,26,Fair / Windy
133,6/72022,4:00 PM,84,45,23,Fair / Windy
134,6/72022,5:00 PM,82,51,29,Fair / Windy
135,6/72022,7:00 PM,77,65,25,Fair / Windy
136,6/72022,8:00 PM,73,73,30,Fair / Windy
137,6/72022,9:00 PM,72,88,26,Fair / Windy
138,6/72022,10:00 PM,70,100,28,Fair / Windy
139,6/72022,11:00 PM,70,100,25,Cloudy / Windy
140,7/72022,12:00 AM,68,100,25,Cloudy / Windy
141,7/72022,1:00 AM,68,100,22,Cloudy / Windy
142,7/72022,2:00 AM,68,100,21,Cloudy / Windy
143,7/72022,3:00 AM,68,100,23,Cloudy / Windy
144,7/72022,4:00 AM,68,100,23,Cloudy / Windy
145,7/72022,5:00 AM,68,100,22,Cloudy / Windy
146,7/72022,6:00 AM,68,100,23,Cloudy / Windy
147,7/72022,7:00 AM,68,100,22,Cloudy / Windy
148,7/72022,8:00 AM,68,100,22,Cloudy / Windy
149,7/72022,9:00 AM,70,100,21,Cloudy / Windy
150,7/72022,10:00 AM,72,100,23,Cloudy / Windy
151,7/72022,11:00 AM,75,83,23,Fair / Windy
152,7/72022,12:00 PM,79,65,23,Fair / Windy
153,7/72022,1:00 PM,81,61,26,Fair / Windy
154,7/72022,2:00 PM,82,54,26,Fair / Windy
155,7/72022,3:00 PM,82,54,26,Fair / Windy
156,7/72022,4:00 PM,82,54,26,Fair / Windy
157,7/72022,5:00 PM,81,58,26,Fair / Windy
158,7/72022,6:00 PM,79,65,25,Fair / Windy
159,7/72022,7:00 PM,77,69,24,Fair / Windy
160,7/72022,8:00 PM,73,83,26,Partly Cloudy / Windy
161,7/72022,9:00 PM,72,100,23,Mostly Cloudy / Windy
162,7/72022,10:00 PM,70,100,28,Mostly Cloudy / Windy
163,7/72022,11:00 PM,70,100,28,Mostly Cloudy / Windy
164,8/72022,12:00 AM,70,100,24,Mostly Cloudy / Windy
165,8/72022,2:00 AM,70,100,22,Mostly Cloudy / Windy
166,8/72022,3:00 AM,70,100,18,Mostly Cloudy
167,8/72022,4:00 AM,70,100,17,Mostly Cloudy
168,8/72022,6:00 AM,70,100,21,Mostly Cloudy / Windy
169,8/72022,7:00 AM,68,100,18,Mostly Cloudy
170,8/72022,8:00 AM,68,100,17,Mostly Cloudy
171,8/72022,9:00 AM,68,100,17,Mostly Cloudy
172,8/72022,11:00 AM,73,100,21,Mostly Cloudy / Windy
173,8/72022,11:45 AM,77,94,23,Partly Cloudy / Windy
174,8/72022,12:00 PM,77,94,24,Fair / Windy
175,8/72022,1:00 PM,82,70,23,Fair / Windy
176,8/72022,2:00 PM,86,55,23,Fair / Windy
177,8/72022,3:00 PM,88,49,18,Fair
178,8/72022,4:00 PM,90,46,17,Fair
179,8/72022,5:00 PM,86,55,23,Fair / Windy
180,8/72022,6:00 PM,86,55,23,Fair / Windy
181,8/72022,7:00 PM,81,74,23,Fair / Windy
182,8/72022,8:00 PM,75,78,23,Fair / Windy
183,8/72022,9:00 PM,72,100,21,Partly Cloudy / Windy
184,8/72022,10:00 PM,72,100,18,Mostly Cloudy
185,8/72022,11:00 PM,72,100,18,Mostly Cloudy
186,9/72022,12:00 AM,72,100,18,Mostly Cloudy
187,9/72022,1:00 AM,70,100,16,Mostly Cloudy
188,9/72022,3:00 AM,70,100,16,Mostly Cloudy
189,9/72022,4:00 AM,68,100,15,Mostly Cloudy
190,9/72022,5:00 AM,70,100,13,Mostly Cloudy
191,9/72022,6:00 AM,70,100,12,Mostly Cloudy
192,9/72022,7:00 AM,68,100,13,Mostly Cloudy
193,9/72022,8:00 AM,70,100,12,Cloudy
194,9/72022,9:00 AM,70,100,14,Cloudy
195,9/72022,10:00 AM,75,100,14,Partly Cloudy
196,9/72022,11:00 AM,81,48,3,Fair
197,9/72022,12:00 PM,86,58,14,Fair
198,9/72022,1:00 PM,90,49,16,Fair
199,9/72022,2:00 PM,93,41,17,Fair
200,9/72022,3:00 PM,95,36,17,Fair
201,9/72022,4:00 PM,95,39,18,Fair
202,9/72022,5:00 PM,93,41,18,Fair
203,9/72022,6:00 PM,90,46,21,Fair / Windy
204,9/72022,7:00 PM,86,55,24,Fair / Windy
205,9/72022,8:00 PM,84,55,24,Fair / Windy
206,9/72022,9:00 PM,79,74,26,Fair / Windy
207,9/72022,10:00 PM,77,78,25,Fair / Windy
208,9/72022,11:00 PM,75,94,21,Fair / Windy
209,10/72022,12:00 AM,73,100,21,Fair / Windy
210,10/72022,1:00 AM,73,100,21,Fair / Windy
211,10/72022,2:00 AM,72,100,17,Fair
212,10/72022,3:00 AM,70,100,17,Fair
213,10/72022,4:00 AM,70,100,14,Partly Cloudy
214,10/72022,6:00 AM,70,100,15,Partly Cloudy
215,10/72022,7:00 AM,70,100,14,Fair
216,10/72022,8:00 AM,68,100,14,Partly Cloudy
217,10/72022,9:00 AM,73,100,12,Partly Cloudy
218,10/72022,10:00 AM,81,65,25,Partly Cloudy / Windy
219,10/72022,11:00 AM,86,45,26,Fair / Windy
220,10/72022,12:00 PM,93,36,24,Fair / Windy
221,10/72022,1:00 PM,99,29,20,Fair
222,10/72022,2:00 PM,102,24,24,Fair / Windy
223,10/72022,3:00 PM,102,27,21,Fair / Windy
224,10/72022,4:00 PM,102,27,21,Fair / Windy
225,10/72022,6:00 PM,95,36,20,Fair
226,10/72022,7:00 PM,90,43,23,Fair / Windy
227,10/72022,8:00 PM,86,51,23,Fair / Windy
228,10/72022,8:30 PM,82,58,25,Sand / Windy
229,10/72022,9:00 PM,82,58,17,Sand
230,10/72022,10:00 PM,81,61,13,Sand
231,10/72022,11:00 PM,79,69,10,Fair
232,11/72022,12:00 AM,77,74,20,Fair
233,11/72022,1:00 AM,75,83,21,Fair / Windy
234,11/72022,2:00 AM,75,94,15,Fair
235,11/72022,3:00 AM,72,100,12,Fair
236,11/72022,4:00 AM,70,100,16,Fair
237,11/72022,5:00 AM,70,100,9,Fair
238,11/72022,6:00 AM,70,100,23,Fair / Windy
239,11/72022,7:00 AM,72,100,9,Fair
240,11/72022,8:00 AM,72,100,14,Fair
241,11/72022,9:00 AM,75,100,12,Partly Cloudy
242,11/72022,10:00 AM,79,89,17,Fair
243,11/72022,12:00 PM,84,58,22,Fair / Windy
244,11/72022,1:00 PM,88,46,23,Fair / Windy
245,11/72022,2:00 PM,93,34,21,Fair / Windy
246,11/72022,3:00 PM,95,32,21,Fair / Windy
247,11/72022,4:00 PM,93,36,24,Fair / Windy
248,11/72022,5:00 PM,91,41,21,Fair / Windy
249,11/72022,6:00 PM,90,46,20,Fair
250,11/72022,7:00 PM,88,49,20,Fair
251,11/72022,8:00 PM,79,74,20,Fair
252,11/72022,9:00 PM,75,100,18,Fair
253,11/72022,10:00 PM,72,100,20,Fair
254,11/72022,11:00 PM,72,100,15,Partly Cloudy
255,12/72022,12:00 AM,72,100,18,Partly Cloudy
256,12/72022,1:00 AM,72,100,23,Fair / Windy
257,12/72022,3:00 AM,70,100,17,Fair
258,12/72022,4:00 AM,70,100,20,Fair
259,12/72022,6:00 AM,70,100,17,Fair
260,12/72022,7:00 AM,70,100,17,Mostly Cloudy
261,12/72022,9:00 AM,72,100,18,Mostly Cloudy
262,12/72022,10:00 AM,73,94,18,Partly Cloudy
263,12/72022,11:00 AM,75,83,20,Fair
264,12/72022,12:00 PM,81,61,15,Fair
265,12/72022,1:00 PM,82,51,16,Fair
266,12/72022,2:00 PM,86,45,16,Fair
267,12/72022,3:00 PM,86,45,23,Fair / Windy
268,12/72022,4:00 PM,86,45,23,Fair / Windy
269,12/72022,5:00 PM,84,45,23,Fair / Windy
270,12/72022,6:00 PM,84,42,23,Fair / Windy
271,12/72022,7:00 PM,82,48,23,Fair / Windy
272,12/72022,8:00 PM,79,57,23,Fair / Windy
273,12/72022,9:00 PM,75,69,22,Fair / Windy
274,12/72022,10:00 PM,72,88,22,Fair / Windy
275,12/72022,11:00 PM,70,100,21,Fair / Windy
276,13/72022,12:00 AM,70,100,20,Fair
277,13/72022,1:00 AM,70,100,17,Fair
278,13/72022,2:00 AM,68,100,14,Fair
279,13/72022,3:00 AM,68,100,14,Mostly Cloudy
280,13/72022,4:00 AM,68,100,16,Mostly Cloudy
281,13/72022,5:00 AM,68,100,15,Mostly Cloudy
282,13/72022,6:00 AM,70,100,17,Mostly Cloudy
283,13/72022,7:00 AM,70,100,15,Mostly Cloudy
284,13/72022,8:00 AM,70,100,16,Partly Cloudy
285,13/72022,9:00 AM,72,100,16,Partly Cloudy
286,13/72022,10:00 AM,73,94,18,Mostly Cloudy
287,13/72022,11:00 AM,73,94,17,Fair
288,13/72022,12:00 PM,77,74,16,Fair
289,13/72022,1:00 PM,81,58,16,Fair
290,13/72022,2:00 PM,84,51,21,Fair / Windy
291,13/72022,3:00 PM,86,45,21,Fair / Windy
292,13/72022,4:00 PM,88,43,21,Fair / Windy
293,13/72022,5:00 PM,86,45,20,Fair
294,13/72022,6:00 PM,86,45,21,Fair / Windy
295,13/72022,7:00 PM,84,45,18,Fair
296,13/72022,8:00 PM,79,57,20,Fair
297,13/72022,9:00 PM,75,73,21,Fair / Windy
298,13/72022,10:00 PM,72,94,23,Fair / Windy
299,13/72022,11:00 PM,70,100,23,Fair / Windy
300,14/72022,12:00 AM,70,100,21,Fair / Windy
301,14/72022,1:00 AM,70,100,21,Fair / Windy
302,14/72022,2:00 AM,70,100,23,Mostly Cloudy / Windy
303,14/72022,4:00 AM,68,100,17,Mostly Cloudy
304,14/72022,6:00 AM,68,100,14,Partly Cloudy
305,14/72022,7:00 AM,68,100,16,Partly Cloudy
306,14/72022,8:00 AM,68,100,14,Partly Cloudy
307,14/72022,8:48 AM,70,100,18,Cloudy
308,14/72022,9:00 AM,70,100,20,Cloudy
309,14/72022,10:00 AM,72,100,21,Cloudy / Windy
310,14/72022,10:36 AM,73,100,24,Partly Cloudy / Windy
311,14/72022,11:00 AM,75,100,25,Fair / Windy
312,14/72022,12:00 PM,79,83,22,Fair / Windy
313,14/72022,1:00 PM,82,62,23,Fair / Windy
314,14/72022,2:00 PM,86,51,24,Fair / Windy
315,14/72022,3:00 PM,88,49,23,Fair / Windy
316,14/72022,4:00 PM,88,46,24,Fair / Windy
317,14/72022,5:00 PM,86,48,26,Fair / Windy
318,14/72022,6:00 PM,84,55,25,Fair / Windy
319,14/72022,7:00 PM,81,61,25,Fair / Windy
320,14/72022,8:00 PM,77,74,25,Fair / Windy
321,14/72022,9:00 PM,73,94,25,Fair / Windy
322,14/72022,9:47 PM,72,100,28,Cloudy / Windy
323,14/72022,10:00 PM,72,100,26,Cloudy / Windy
324,15/72022,12:00 AM,72,100,30,Mostly Cloudy / Windy
325,15/72022,1:00 AM,70,100,23,Partly Cloudy / Windy
326,15/72022,2:00 AM,70,100,24,Mostly Cloudy / Windy
327,15/72022,3:00 AM,70,100,20,Partly Cloudy
328,15/72022,4:00 AM,70,100,23,Fair / Windy
329,15/72022,5:00 AM,70,100,18,Mostly Cloudy
330,15/72022,6:00 AM,70,100,20,Cloudy
331,15/72022,7:00 AM,70,100,18,Cloudy
332,15/72022,8:00 AM,70,100,18,Cloudy
333,15/72022,9:00 AM,72,100,20,Fair
334,15/72022,10:00 AM,73,100,20,Fair
335,15/72022,11:00 AM,77,89,22,Partly Cloudy / Windy
336,15/72022,12:00 PM,79,74,23,Fair / Windy
337,15/72022,1:00 PM,82,58,28,Fair / Windy
338,15/72022,2:00 PM,86,48,25,Fair / Windy
339,15/72022,3:00 PM,86,45,25,Fair / Windy
340,15/72022,9:00 PM,73,83,23,Fair / Windy
341,15/72022,10:00 PM,72,88,24,Fair / Windy
342,15/72022,11:00 PM,70,100,24,Fair / Windy
343,16/72022,12:00 AM,70,100,23,Partly Cloudy / Windy
344,16/72022,1:00 AM,70,100,23,Fair / Windy
345,16/72022,2:00 AM,70,100,20,Fair
346,16/72022,3:00 AM,70,100,21,Mostly Cloudy / Windy
347,16/72022,4:00 AM,70,100,23,Fair / Windy
348,16/72022,5:00 AM,70,100,25,Fair / Windy
349,16/72022,6:00 AM,70,100,23,Fair / Windy
350,16/72022,8:00 AM,70,100,21,Fair / Windy
351,16/72022,9:00 AM,72,100,22,Cloudy / Windy
352,16/72022,10:00 AM,73,100,22,Mostly Cloudy / Windy
353,16/72022,11:00 AM,75,94,23,Mostly Cloudy / Windy
354,16/72022,12:00 PM,81,70,22,Fair / Windy
355,16/72022,1:00 PM,82,58,23,Fair / Windy
356,16/72022,2:00 PM,84,55,18,Fair
357,16/72022,3:00 PM,68,88,22,Fair / Windy
358,16/72022,4:00 PM,88,46,23,Fair / Windy
359,16/72022,5:00 PM,86,48,25,Fair / Windy
360,16/72022,6:00 PM,84,51,25,Fair / Windy
361,16/72022,7:00 PM,81,58,24,Fair / Windy
362,16/72022,8:00 PM,77,69,24,Fair / Windy
363,16/72022,9:00 PM,68,0,22,Fair / Windy
364,16/72022,10:00 PM,72,100,20,Fair
365,16/72022,11:00 PM,72,100,23,Mostly Cloudy / Windy
366,17/72022,12:00 AM,72,100,25,Cloudy / Windy
367,17/72022,1:00 AM,72,100,25,Mostly Cloudy / Windy
368,17/72022,2:00 AM,72,100,24,Mostly Cloudy / Windy
369,17/72022,3:00 AM,70,100,24,Mostly Cloudy / Windy
370,17/72022,4:00 AM,70,100,0,Mostly Cloudy
371,17/72022,5:00 AM,70,100,23,Cloudy / Windy
372,17/72022,6:00 AM,72,100,24,Cloudy / Windy
373,17/72022,7:00 AM,72,100,21,Cloudy / Windy
374,17/72022,8:00 AM,72,100,21,Cloudy / Windy
375,17/72022,9:00 AM,72,100,22,Mostly Cloudy / Windy
376,17/72022,10:00 AM,75,94,22,Fair / Windy
377,17/72022,11:00 AM,79,83,25,Fair / Windy
378,17/72022,12:00 PM,81,70,25,Fair / Windy
379,17/72022,1:00 PM,84,51,25,Fair / Windy
380,17/72022,2:00 PM,86,48,26,Fair / Windy
381,17/72022,3:00 PM,88,46,24,Fair / Windy
382,17/72022,4:00 PM,86,45,28,Fair / Windy
383,17/72022,5:00 PM,84,48,29,Fair / Windy
384,17/72022,6:00 PM,82,51,26,Fair / Windy
385,17/72022,7:00 PM,81,58,26,Fair / Windy
386,17/72022,8:00 PM,75,73,29,Fair / Windy
387,17/72022,9:00 PM,73,88,26,Fair / Windy
388,17/72022,10:00 PM,72,100,28,Partly Cloudy / Windy
389,17/72022,11:00 PM,72,100,28,Mostly Cloudy / Windy
390,18/72022,12:00 AM,70,100,30,Mostly Cloudy / Windy
391,18/72022,1:00 AM,70,100,29,Partly Cloudy / Windy
392,18/72022,2:00 AM,70,100,26,Mostly Cloudy / Windy
393,18/72022,3:00 AM,70,100,24,Mostly Cloudy / Windy
394,18/72022,4:00 AM,70,100,24,Mostly Cloudy / Windy
395,18/72022,5:00 AM,70,100,25,Mostly Cloudy / Windy
396,18/72022,6:00 AM,70,100,25,Mostly Cloudy / Windy
397,18/72022,7:00 AM,70,100,22,Cloudy / Windy
398,18/72022,8:00 AM,70,100,21,Cloudy / Windy
399,18/72022,9:00 AM,72,100,24,Fair / Windy
400,18/72022,10:00 AM,73,100,22,Partly Cloudy / Windy
401,18/72022,11:00 AM,77,83,24,Partly Cloudy / Windy
402,18/72022,12:00 PM,81,70,25,Fair / Windy
403,18/72022,1:00 PM,84,55,30,Sand / Windy
404,18/72022,2:00 PM,84,55,31,Sand / Windy
405,18/72022,3:00 PM,84,55,28,Sand / Windy
406,18/72022,4:00 PM,84,55,28,Sand / Windy
407,18/72022,5:00 PM,84,55,28,Sand / Windy
408,18/72022,5:48 PM,82,58,30,Sand / Windy
409,18/72022,6:00 PM,82,58,28,Sand / Windy
410,18/72022,6:40 PM,81,61,28,Fair / Windy
411,18/72022,7:00 PM,79,61,29,Fair / Windy
412,18/72022,8:00 PM,77,69,28,Fair / Windy
413,18/72022,9:00 PM,73,88,26,Fair / Windy
414,19/72022,12:00 AM,72,100,32,Mostly Cloudy / Windy
415,19/72022,1:00 AM,72,100,29,Mostly Cloudy / Windy
416,19/72022,2:00 AM,72,100,24,Mostly Cloudy / Windy
417,19/72022,3:00 AM,72,100,24,Mostly Cloudy / Windy
418,19/72022,4:00 AM,72,100,14,Mostly Cloudy
419,19/72022,5:00 AM,72,100,22,Mostly Cloudy / Windy
420,19/72022,6:00 AM,72,100,23,Mostly Cloudy / Windy
421,19/72022,7:00 AM,72,100,22,Cloudy / Windy
422,19/72022,8:00 AM,72,100,21,Cloudy / Windy
423,19/72022,9:00 AM,73,100,23,Cloudy / Windy
424,19/72022,10:00 AM,75,100,21,Mostly Cloudy / Windy
425,19/72022,10:30 AM,77,100,22,Partly Cloudy / Windy
426,19/72022,11:00 AM,79,51,23,Partly Cloudy / Windy
427,19/72022,12:00 PM,84,70,20,Partly Cloudy
428,19/72022,1:00 PM,86,58,20,Fair
429,19/72022,2:00 PM,91,46,20,Fair
430,19/72022,3:00 PM,91,46,23,Fair / Windy
431,19/72022,4:00 PM,91,46,23,Fair / Windy
432,19/72022,5:00 PM,90,49,26,Fair / Windy
433,19/72022,6:00 PM,88,52,26,Fair / Windy
434,19/72022,7:00 PM,82,62,26,Fair / Windy
435,19/72022,8:00 PM,79,78,25,Sand / Windy
436,19/72022,9:00 PM,75,94,26,Sand / Windy
437,19/72022,10:00 PM,73,100,28,Fair / Windy
438,20/72022,12:00 AM,72,100,25,Mostly Cloudy / Windy
439,20/72022,1:00 AM,72,100,30,Mostly Cloudy / Windy
440,20/72022,2:00 AM,72,100,30,Mostly Cloudy / Windy
441,20/72022,3:00 AM,72,100,25,Mostly Cloudy / Windy
442,20/72022,4:00 AM,70,100,13,Mostly Cloudy
443,20/72022,5:00 AM,70,100,9,Partly Cloudy
444,20/72022,6:00 AM,70,100,13,Partly Cloudy
445,20/72022,7:00 AM,70,100,15,Mostly Cloudy
446,20/72022,8:00 AM,70,100,18,Cloudy
447,20/72022,9:00 AM,73,100,17,Fog
448,20/72022,10:00 AM,75,100,18,Mostly Cloudy
449,20/72022,11:00 AM,79,94,20,Mostly Cloudy
450,20/72022,12:00 PM,86,62,22,Fair / Windy
451,20/72022,1:00 PM,91,46,21,Fair / Windy
452,20/72022,2:00 PM,93,41,23,Partly Cloudy / Windy
453,20/72022,3:00 PM,93,41,25,Sand / Windy
454,20/72022,4:00 PM,95,39,22,Partly Cloudy / Windy
455,20/72022,5:00 PM,95,39,25,Fair / Windy
456,20/72022,6:00 PM,91,43,24,Fair / Windy
457,20/72022,7:00 PM,90,46,23,Fair / Windy
458,20/72022,8:00 PM,82,54,22,Fair / Windy
459,20/72022,9:00 PM,77,69,25,Partly Cloudy / Windy
460,20/72022,10:00 PM,75,94,23,Partly Cloudy / Windy
461,20/72022,11:00 PM,73,100,30,Fair / Windy
462,21/72022,1:00 AM,73,100,22,Fair / Windy
463,21/72022,2:00 AM,73,100,20,Fair
464,21/72022,3:00 AM,73,100,23,Fair / Windy
465,21/72022,4:00 AM,72,100,21,Fair / Windy
466,21/72022,5:00 AM,72,100,14,Fair
467,21/72022,6:00 AM,72,100,22,Fair / Windy
468,21/72022,7:00 AM,72,100,17,Fair
469,21/72022,8:00 AM,72,100,13,Fair
470,21/72022,8:36 AM,72,100,14,Fog
471,21/72022,9:00 AM,73,100,16,Fair
472,21/72022,10:00 AM,77,100,18,Fair
473,21/72022,11:00 AM,82,84,18,Fair
474,21/72022,12:00 PM,86,58,21,Fair / Windy
475,21/72022,1:00 PM,90,49,22,Fair / Windy
476,21/72022,2:00 PM,93,41,22,Fair / Windy
477,21/72022,3:00 PM,97,34,22,Fair / Windy
478,21/72022,4:00 PM,97,32,24,Fair / Windy
479,21/72022,5:00 PM,95,39,26,Fair / Windy
480,21/72022,6:00 PM,91,46,28,Sand / Windy
481,21/72022,7:00 PM,86,55,30,Sand / Windy
482,21/72022,8:00 PM,81,70,30,Fair / Windy
483,21/72022,8:20 PM,79,78,33,Haze / Windy
484,21/72022,9:00 PM,75,100,33,Fog / Windy
485,21/72022,10:00 PM,73,100,30,Fog / Windy
486,22/72022,12:00 AM,73,100,24,Fog / Windy
487,22/72022,1:00 AM,72,100,28,Fog / Windy
488,22/72022,2:00 AM,72,100,13,Fog
